[run number],initial-people,num-infect,immune-chance,recovery-chance,[step],count turtles with [infected?],count turtles,sum [sicktime] of turtles
75,300,21,10,90,52,0,300,36
81,300,41,10,90,3,5,300,54
76,300,31,10,90,49,0,300,56
80,300,31,10,90,17,0,300,66
79,300,31,10,90,23,0,300,40
78,300,31,10,90,23,0,300,34
74,300,21,10,90,52,0,300,30
77,300,31,10,90,29,0,300,38
81,300,41,10,90,4,1,300,59
80,300,31,10,90,18,0,300,66
75,300,21,10,90,53,0,300,36
76,300,31,10,90,50,0,300,56
79,300,31,10,90,24,0,300,40
78,300,31,10,90,24,0,300,34
77,300,31,10,90,30,0,300,38
74,300,21,10,90,53,0,300,30
81,300,41,10,90,5,0,300,60
75,300,21,10,90,54,0,300,36
80,300,31,10,90,19,0,300,66
78,300,31,10,90,25,0,300,34
76,300,31,10,90,51,0,300,56
79,300,31,10,90,25,0,300,40
77,300,31,10,90,31,0,300,38
74,300,21,10,90,54,0,300,30
81,300,41,10,90,6,0,300,60
75,300,21,10,90,55,0,300,36
80,300,31,10,90,20,0,300,66
78,300,31,10,90,26,0,300,34
76,300,31,10,90,52,0,300,56
77,300,31,10,90,32,0,300,38
74,300,21,10,90,55,0,300,30
75,300,21,10,90,56,0,300,36
80,300,31,10,90,21,0,300,66
81,300,41,10,90,7,0,300,60
76,300,31,10,90,53,0,300,56
78,300,31,10,90,27,0,300,34
79,300,31,10,90,26,0,300,40
77,300,31,10,90,33,0,300,38
80,300,31,10,90,22,0,300,66
81,300,41,10,90,8,0,300,60
76,300,31,10,90,54,0,300,56
74,300,21,10,90,56,0,300,30
75,300,21,10,90,57,0,300,36
78,300,31,10,90,28,0,300,34
77,300,31,10,90,34,0,300,38
80,300,31,10,90,23,0,300,66
81,300,41,10,90,9,0,300,60
79,300,31,10,90,27,0,300,40
76,300,31,10,90,55,0,300,56
78,300,31,10,90,29,0,300,34
74,300,21,10,90,57,0,300,30
75,300,21,10,90,58,0,300,36
77,300,31,10,90,35,0,300,38
80,300,31,10,90,24,0,300,66
81,300,41,10,90,10,0,300,60
78,300,31,10,90,30,0,300,34
76,300,31,10,90,56,0,300,56
74,300,21,10,90,58,0,300,30
75,300,21,10,90,59,0,300,36
79,300,31,10,90,28,0,300,40
77,300,31,10,90,36,0,300,38
81,300,41,10,90,11,0,300,60
75,300,21,10,90,60,0,300,36
80,300,31,10,90,25,0,300,66
78,300,31,10,90,31,0,300,34
76,300,31,10,90,57,0,300,56
77,300,31,10,90,37,0,300,38
74,300,21,10,90,59,0,300,30
79,300,31,10,90,29,0,300,40
81,300,41,10,90,12,0,300,60
78,300,31,10,90,32,0,300,34
76,300,31,10,90,58,0,300,56
80,300,31,10,90,26,0,300,66
77,300,31,10,90,38,0,300,38
79,300,31,10,90,30,0,300,40
74,300,21,10,90,60,0,300,30
81,300,41,10,90,13,0,300,60
76,300,31,10,90,59,0,300,56
80,300,31,10,90,27,0,300,66
78,300,31,10,90,33,0,300,34
82,300,41,10,90,0,35,300,0
77,300,31,10,90,39,0,300,38
79,300,31,10,90,31,0,300,40
78,300,31,10,90,34,0,300,34
81,300,41,10,90,14,0,300,60
80,300,31,10,90,28,0,300,66
76,300,31,10,90,60,0,300,56
82,300,41,10,90,1,6,300,35
77,300,31,10,90,40,0,300,38
83,300,41,10,90,0,34,300,0
81,300,41,10,90,15,0,300,60
79,300,31,10,90,32,0,300,40
80,300,31,10,90,29,0,300,66
82,300,41,10,90,2,2,300,41
77,300,31,10,90,41,0,300,38
83,300,41,10,90,1,13,300,34
84,300,41,10,90,0,33,300,0
79,300,31,10,90,33,0,300,40
81,300,41,10,90,16,0,300,60
78,300,31,10,90,35,0,300,34
77,300,31,10,90,42,0,300,38
82,300,41,10,90,3,1,300,43
80,300,31,10,90,30,0,300,66
83,300,41,10,90,2,5,300,47
84,300,41,10,90,1,13,300,33
81,300,41,10,90,17,0,300,60
79,300,31,10,90,34,0,300,40
77,300,31,10,90,43,0,300,38
78,300,31,10,90,36,0,300,34
82,300,41,10,90,4,1,300,44
80,300,31,10,90,31,0,300,66
84,300,41,10,90,2,7,300,46
83,300,41,10,90,3,7,300,52
81,300,41,10,90,18,0,300,60
79,300,31,10,90,35,0,300,40
80,300,31,10,90,32,0,300,66
77,300,31,10,90,44,0,300,38
78,300,31,10,90,37,0,300,34
82,300,41,10,90,5,0,300,45
84,300,41,10,90,3,3,300,53
81,300,41,10,90,19,0,300,60
79,300,31,10,90,36,0,300,40
83,300,41,10,90,4,2,300,59
82,300,41,10,90,6,0,300,45
80,300,31,10,90,33,0,300,66
78,300,31,10,90,38,0,300,34
77,300,31,10,90,45,0,300,38
84,300,41,10,90,4,1,300,56
81,300,41,10,90,20,0,300,60
83,300,41,10,90,5,2,300,61
79,300,31,10,90,37,0,300,40
80,300,31,10,90,34,0,300,66
82,300,41,10,90,7,0,300,45
77,300,31,10,90,46,0,300,38
78,300,31,10,90,39,0,300,34
84,300,41,10,90,5,0,300,57
83,300,41,10,90,6,2,300,63
79,300,31,10,90,38,0,300,40
81,300,41,10,90,21,0,300,60
77,300,31,10,90,47,0,300,38
80,300,31,10,90,35,0,300,66
82,300,41,10,90,8,0,300,45
84,300,41,10,90,6,0,300,57
79,300,31,10,90,39,0,300,40
78,300,31,10,90,40,0,300,34
83,300,41,10,90,7,1,300,65
81,300,41,10,90,22,0,300,60
80,300,31,10,90,36,0,300,66
82,300,41,10,90,9,0,300,45
77,300,31,10,90,48,0,300,38
84,300,41,10,90,7,0,300,57
79,300,31,10,90,40,0,300,40
83,300,41,10,90,8,2,300,66
81,300,41,10,90,23,0,300,60
78,300,31,10,90,41,0,300,34
77,300,31,10,90,49,0,300,38
80,300,31,10,90,37,0,300,66
82,300,41,10,90,10,0,300,45
84,300,41,10,90,8,0,300,57
83,300,41,10,90,9,2,300,68
79,300,31,10,90,41,0,300,40
81,300,41,10,90,24,0,300,60
78,300,31,10,90,42,0,300,34
77,300,31,10,90,50,0,300,38
80,300,31,10,90,38,0,300,66
82,300,41,10,90,11,0,300,45
84,300,41,10,90,9,0,300,57
83,300,41,10,90,10,1,300,70
79,300,31,10,90,42,0,300,40
77,300,31,10,90,51,0,300,38
81,300,41,10,90,25,0,300,60
80,300,31,10,90,39,0,300,66
82,300,41,10,90,12,0,300,45
78,300,31,10,90,43,0,300,34
84,300,41,10,90,10,0,300,57
83,300,41,10,90,11,0,300,71
79,300,31,10,90,43,0,300,40
77,300,31,10,90,52,0,300,38
82,300,41,10,90,13,0,300,45
81,300,41,10,90,26,0,300,60
80,300,31,10,90,40,0,300,66
78,300,31,10,90,44,0,300,34
84,300,41,10,90,11,0,300,57
83,300,41,10,90,12,0,300,71
79,300,31,10,90,44,0,300,40
77,300,31,10,90,53,0,300,38
80,300,31,10,90,41,0,300,66
82,300,41,10,90,14,0,300,45
78,300,31,10,90,45,0,300,34
81,300,41,10,90,27,0,300,60
84,300,41,10,90,12,0,300,57
79,300,31,10,90,45,0,300,40
83,300,41,10,90,13,0,300,71
77,300,31,10,90,54,0,300,38
80,300,31,10,90,42,0,300,66
82,300,41,10,90,15,0,300,45
78,300,31,10,90,46,0,300,34
81,300,41,10,90,28,0,300,60
84,300,41,10,90,13,0,300,57
79,300,31,10,90,46,0,300,40
83,300,41,10,90,14,0,300,71
80,300,31,10,90,43,0,300,66
82,300,41,10,90,16,0,300,45
77,300,31,10,90,55,0,300,38
78,300,31,10,90,47,0,300,34
81,300,41,10,90,29,0,300,60
84,300,41,10,90,14,0,300,57
83,300,41,10,90,15,0,300,71
80,300,31,10,90,44,0,300,66
79,300,31,10,90,47,0,300,40
77,300,31,10,90,56,0,300,38
82,300,41,10,90,17,0,300,45
78,300,31,10,90,48,0,300,34
81,300,41,10,90,30,0,300,60
79,300,31,10,90,48,0,300,40
80,300,31,10,90,45,0,300,66
84,300,41,10,90,15,0,300,57
77,300,31,10,90,57,0,300,38
82,300,41,10,90,18,0,300,45
78,300,31,10,90,49,0,300,34
83,300,41,10,90,16,0,300,71
81,300,41,10,90,31,0,300,60
79,300,31,10,90,49,0,300,40
80,300,31,10,90,46,0,300,66
82,300,41,10,90,19,0,300,45
77,300,31,10,90,58,0,300,38
84,300,41,10,90,16,0,300,57
78,300,31,10,90,50,0,300,34
83,300,41,10,90,17,0,300,71
81,300,41,10,90,32,0,300,60
79,300,31,10,90,50,0,300,40
80,300,31,10,90,47,0,300,66
77,300,31,10,90,59,0,300,38
78,300,31,10,90,51,0,300,34
82,300,41,10,90,20,0,300,45
83,300,41,10,90,18,0,300,71
84,300,41,10,90,17,0,300,57
81,300,41,10,90,33,0,300,60
79,300,31,10,90,51,0,300,40
80,300,31,10,90,48,0,300,66
77,300,31,10,90,60,0,300,38
78,300,31,10,90,52,0,300,34
83,300,41,10,90,19,0,300,71
82,300,41,10,90,21,0,300,45
84,300,41,10,90,18,0,300,57
79,300,31,10,90,52,0,300,40
81,300,41,10,90,34,0,300,60
80,300,31,10,90,49,0,300,66
78,300,31,10,90,53,0,300,34
83,300,41,10,90,20,0,300,71
82,300,41,10,90,22,0,300,45
79,300,31,10,90,53,0,300,40
81,300,41,10,90,35,0,300,60
84,300,41,10,90,19,0,300,57
85,300,41,10,90,0,37,300,0
80,300,31,10,90,50,0,300,66
83,300,41,10,90,21,0,300,71
78,300,31,10,90,54,0,300,34
82,300,41,10,90,23,0,300,45
79,300,31,10,90,54,0,300,40
81,300,41,10,90,36,0,300,60
80,300,31,10,90,51,0,300,66
85,300,41,10,90,1,13,300,37
84,300,41,10,90,20,0,300,57
83,300,41,10,90,22,0,300,71
78,300,31,10,90,55,0,300,34
81,300,41,10,90,37,0,300,60
82,300,41,10,90,24,0,300,45
85,300,41,10,90,2,7,300,50
79,300,31,10,90,55,0,300,40
80,300,31,10,90,52,0,300,66
84,300,41,10,90,21,0,300,57
83,300,41,10,90,23,0,300,71
78,300,31,10,90,56,0,300,34
81,300,41,10,90,38,0,300,60
85,300,41,10,90,3,7,300,57
79,300,31,10,90,56,0,300,40
82,300,41,10,90,25,0,300,45
84,300,41,10,90,22,0,300,57
80,300,31,10,90,53,0,300,66
85,300,41,10,90,4,7,300,64
83,300,41,10,90,24,0,300,71
78,300,31,10,90,57,0,300,34
79,300,31,10,90,57,0,300,40
81,300,41,10,90,39,0,300,60
82,300,41,10,90,26,0,300,45
84,300,41,10,90,23,0,300,57
85,300,41,10,90,5,1,300,71
80,300,31,10,90,54,0,300,66
79,300,31,10,90,58,0,300,40
78,300,31,10,90,58,0,300,34
83,300,41,10,90,25,0,300,71
82,300,41,10,90,27,0,300,45
81,300,41,10,90,40,0,300,60
85,300,41,10,90,6,2,300,72
84,300,41,10,90,24,0,300,57
80,300,31,10,90,55,0,300,66
83,300,41,10,90,26,0,300,71
82,300,41,10,90,28,0,300,45
79,300,31,10,90,59,0,300,40
81,300,41,10,90,41,0,300,60
78,300,31,10,90,59,0,300,34
85,300,41,10,90,7,1,300,74
80,300,31,10,90,56,0,300,66
84,300,41,10,90,25,0,300,57
83,300,41,10,90,27,0,300,71
81,300,41,10,90,42,0,300,60
78,300,31,10,90,60,0,300,34
79,300,31,10,90,60,0,300,40
85,300,41,10,90,8,1,300,75
80,300,31,10,90,57,0,300,66
82,300,41,10,90,29,0,300,45
81,300,41,10,90,43,0,300,60
85,300,41,10,90,9,0,300,76
84,300,41,10,90,26,0,300,57
80,300,31,10,90,58,0,300,66
81,300,41,10,90,44,0,300,60
86,300,51,10,90,0,38,300,0
85,300,41,10,90,10,0,300,76
83,300,41,10,90,28,0,300,71
87,300,51,10,90,0,42,300,0
82,300,41,10,90,30,0,300,45
81,300,41,10,90,45,0,300,60
80,300,31,10,90,59,0,300,66
86,300,51,10,90,1,11,300,38
84,300,41,10,90,27,0,300,57
85,300,41,10,90,11,0,300,76
81,300,41,10,90,46,0,300,60
80,300,31,10,90,60,0,300,66
86,300,51,10,90,2,3,300,49
83,300,41,10,90,29,0,300,71
87,300,51,10,90,1,15,300,42
82,300,41,10,90,31,0,300,45
84,300,41,10,90,28,0,300,57
81,300,41,10,90,47,0,300,60
85,300,41,10,90,12,0,300,76
87,300,51,10,90,2,6,300,57
83,300,41,10,90,30,0,300,71
82,300,41,10,90,32,0,300,45
86,300,51,10,90,3,1,300,52
85,300,41,10,90,13,0,300,76
81,300,41,10,90,48,0,300,60
88,300,51,10,90,0,42,300,0
84,300,41,10,90,29,0,300,57
85,300,41,10,90,14,0,300,76
83,300,41,10,90,31,0,300,71
81,300,41,10,90,49,0,300,60
86,300,51,10,90,4,2,300,53
87,300,51,10,90,3,0,300,63
82,300,41,10,90,33,0,300,45
84,300,41,10,90,30,0,300,57
83,300,41,10,90,32,0,300,71
85,300,41,10,90,15,0,300,76
87,300,51,10,90,4,0,300,63
81,300,41,10,90,50,0,300,60
88,300,51,10,90,1,12,300,42
84,300,41,10,90,31,0,300,57
82,300,41,10,90,34,0,300,45
81,300,41,10,90,51,0,300,60
85,300,41,10,90,16,0,300,76
86,300,51,10,90,5,1,300,55
87,300,51,10,90,5,0,300,63
83,300,41,10,90,33,0,300,71
88,300,51,10,90,2,5,300,54
81,300,41,10,90,52,0,300,60
84,300,41,10,90,32,0,300,57
85,300,41,10,90,17,0,300,76
86,300,51,10,90,6,0,300,56
82,300,41,10,90,35,0,300,45
87,300,51,10,90,6,0,300,63
88,300,51,10,90,3,1,300,59
81,300,41,10,90,53,0,300,60
85,300,41,10,90,18,0,300,76
83,300,41,10,90,34,0,300,71
86,300,51,10,90,7,0,300,56
84,300,41,10,90,33,0,300,57
87,300,51,10,90,7,0,300,63
88,300,51,10,90,4,0,300,60
81,300,41,10,90,54,0,300,60
85,300,41,10,90,19,0,300,76
86,300,51,10,90,8,0,300,56
87,300,51,10,90,8,0,300,63
82,300,41,10,90,36,0,300,45
88,300,51,10,90,5,0,300,60
81,300,41,10,90,55,0,300,60
86,300,51,10,90,9,0,300,56
83,300,41,10,90,35,0,300,71
85,300,41,10,90,20,0,300,76
87,300,51,10,90,9,0,300,63
88,300,51,10,90,6,0,300,60
82,300,41,10,90,37,0,300,45
81,300,41,10,90,56,0,300,60
86,300,51,10,90,10,0,300,56
83,300,41,10,90,36,0,300,71
85,300,41,10,90,21,0,300,76
88,300,51,10,90,7,0,300,60
87,300,51,10,90,10,0,300,63
82,300,41,10,90,38,0,300,45
81,300,41,10,90,57,0,300,60
86,300,51,10,90,11,0,300,56
84,300,41,10,90,34,0,300,57
85,300,41,10,90,22,0,300,76
88,300,51,10,90,8,0,300,60
87,300,51,10,90,11,0,300,63
83,300,41,10,90,37,0,300,71
81,300,41,10,90,58,0,300,60
86,300,51,10,90,12,0,300,56
82,300,41,10,90,39,0,300,45
85,300,41,10,90,23,0,300,76
84,300,41,10,90,35,0,300,57
88,300,51,10,90,9,0,300,60
87,300,51,10,90,12,0,300,63
83,300,41,10,90,38,0,300,71
82,300,41,10,90,40,0,300,45
86,300,51,10,90,13,0,300,56
81,300,41,10,90,59,0,300,60
85,300,41,10,90,24,0,300,76
84,300,41,10,90,36,0,300,57
88,300,51,10,90,10,0,300,60
87,300,51,10,90,13,0,300,63
83,300,41,10,90,39,0,300,71
86,300,51,10,90,14,0,300,56
82,300,41,10,90,41,0,300,45
81,300,41,10,90,60,0,300,60
85,300,41,10,90,25,0,300,76
84,300,41,10,90,37,0,300,57
87,300,51,10,90,14,0,300,63
88,300,51,10,90,11,0,300,60
83,300,41,10,90,40,0,300,71
82,300,41,10,90,42,0,300,45
86,300,51,10,90,15,0,300,56
85,300,41,10,90,26,0,300,76
84,300,41,10,90,38,0,300,57
88,300,51,10,90,12,0,300,60
87,300,51,10,90,15,0,300,63
83,300,41,10,90,41,0,300,71
82,300,41,10,90,43,0,300,45
85,300,41,10,90,27,0,300,76
86,300,51,10,90,16,0,300,56
87,300,51,10,90,16,0,300,63
88,300,51,10,90,13,0,300,60
84,300,41,10,90,39,0,300,57
83,300,41,10,90,42,0,300,71
85,300,41,10,90,28,0,300,76
89,300,51,10,90,0,42,300,0
87,300,51,10,90,17,0,300,63
86,300,51,10,90,17,0,300,56
82,300,41,10,90,44,0,300,45
85,300,41,10,90,29,0,300,76
83,300,41,10,90,43,0,300,71
84,300,41,10,90,40,0,300,57
88,300,51,10,90,14,0,300,60
85,300,41,10,90,30,0,300,76
86,300,51,10,90,18,0,300,56
87,300,51,10,90,18,0,300,63
83,300,41,10,90,44,0,300,71
82,300,41,10,90,45,0,300,45
88,300,51,10,90,15,0,300,60
84,300,41,10,90,41,0,300,57
89,300,51,10,90,1,12,300,42
85,300,41,10,90,31,0,300,76
87,300,51,10,90,19,0,300,63
86,300,51,10,90,19,0,300,56
88,300,51,10,90,16,0,300,60
83,300,41,10,90,45,0,300,71
82,300,41,10,90,46,0,300,45
84,300,41,10,90,42,0,300,57
89,300,51,10,90,2,2,300,54
87,300,51,10,90,20,0,300,63
85,300,41,10,90,32,0,300,76
86,300,51,10,90,20,0,300,56
88,300,51,10,90,17,0,300,60
83,300,41,10,90,46,0,300,71
84,300,41,10,90,43,0,300,57
82,300,41,10,90,47,0,300,45
89,300,51,10,90,3,2,300,56
85,300,41,10,90,33,0,300,76
87,300,51,10,90,21,0,300,63
86,300,51,10,90,21,0,300,56
88,300,51,10,90,18,0,300,60
83,300,41,10,90,47,0,300,71
84,300,41,10,90,44,0,300,57
82,300,41,10,90,48,0,300,45
87,300,51,10,90,22,0,300,63
89,300,51,10,90,4,1,300,58
88,300,51,10,90,19,0,300,60
85,300,41,10,90,34,0,300,76
86,300,51,10,90,22,0,300,56
83,300,41,10,90,48,0,300,71
84,300,41,10,90,45,0,300,57
82,300,41,10,90,49,0,300,45
87,300,51,10,90,23,0,300,63
89,300,51,10,90,5,0,300,59
85,300,41,10,90,35,0,300,76
86,300,51,10,90,23,0,300,56
88,300,51,10,90,20,0,300,60
83,300,41,10,90,49,0,300,71
84,300,41,10,90,46,0,300,57
82,300,41,10,90,50,0,300,45
85,300,41,10,90,36,0,300,76
89,300,51,10,90,6,0,300,59
86,300,51,10,90,24,0,300,56
87,300,51,10,90,24,0,300,63
83,300,41,10,90,50,0,300,71
88,300,51,10,90,21,0,300,60
84,300,41,10,90,47,0,300,57
82,300,41,10,90,51,0,300,45
85,300,41,10,90,37,0,300,76
89,300,51,10,90,7,0,300,59
86,300,51,10,90,25,0,300,56
87,300,51,10,90,25,0,300,63
83,300,41,10,90,51,0,300,71
88,300,51,10,90,22,0,300,60
84,300,41,10,90,48,0,300,57
85,300,41,10,90,38,0,300,76
89,300,51,10,90,8,0,300,59
87,300,51,10,90,26,0,300,63
86,300,51,10,90,26,0,300,56
82,300,41,10,90,52,0,300,45
84,300,41,10,90,49,0,300,57
83,300,41,10,90,52,0,300,71
88,300,51,10,90,23,0,300,60
85,300,41,10,90,39,0,300,76
86,300,51,10,90,27,0,300,56
89,300,51,10,90,9,0,300,59
87,300,51,10,90,27,0,300,63
83,300,41,10,90,53,0,300,71
82,300,41,10,90,53,0,300,45
88,300,51,10,90,24,0,300,60
84,300,41,10,90,50,0,300,57
85,300,41,10,90,40,0,300,76
86,300,51,10,90,28,0,300,56
89,300,51,10,90,10,0,300,59
87,300,51,10,90,28,0,300,63
83,300,41,10,90,54,0,300,71
82,300,41,10,90,54,0,300,45
88,300,51,10,90,25,0,300,60
84,300,41,10,90,51,0,300,57
85,300,41,10,90,41,0,300,76
86,300,51,10,90,29,0,300,56
89,300,51,10,90,11,0,300,59
88,300,51,10,90,26,0,300,60
83,300,41,10,90,55,0,300,71
82,300,41,10,90,55,0,300,45
87,300,51,10,90,29,0,300,63
85,300,41,10,90,42,0,300,76
84,300,41,10,90,52,0,300,57
89,300,51,10,90,12,0,300,59
88,300,51,10,90,27,0,300,60
87,300,51,10,90,30,0,300,63
85,300,41,10,90,43,0,300,76
83,300,41,10,90,56,0,300,71
82,300,41,10,90,56,0,300,45
84,300,41,10,90,53,0,300,57
86,300,51,10,90,30,0,300,56
88,300,51,10,90,28,0,300,60
89,300,51,10,90,13,0,300,59
83,300,41,10,90,57,0,300,71
87,300,51,10,90,31,0,300,63
85,300,41,10,90,44,0,300,76
82,300,41,10,90,57,0,300,45
86,300,51,10,90,31,0,300,56
84,300,41,10,90,54,0,300,57
88,300,51,10,90,29,0,300,60
89,300,51,10,90,14,0,300,59
85,300,41,10,90,45,0,300,76
87,300,51,10,90,32,0,300,63
83,300,41,10,90,58,0,300,71
86,300,51,10,90,32,0,300,56
84,300,41,10,90,55,0,300,57
82,300,41,10,90,58,0,300,45
88,300,51,10,90,30,0,300,60
85,300,41,10,90,46,0,300,76
89,300,51,10,90,15,0,300,59
87,300,51,10,90,33,0,300,63
84,300,41,10,90,56,0,300,57
82,300,41,10,90,59,0,300,45
83,300,41,10,90,59,0,300,71
86,300,51,10,90,33,0,300,56
88,300,51,10,90,31,0,300,60
85,300,41,10,90,47,0,300,76
89,300,51,10,90,16,0,300,59
84,300,41,10,90,57,0,300,57
87,300,51,10,90,34,0,300,63
83,300,41,10,90,60,0,300,71
82,300,41,10,90,60,0,300,45
86,300,51,10,90,34,0,300,56
88,300,51,10,90,32,0,300,60
85,300,41,10,90,48,0,300,76
89,300,51,10,90,17,0,300,59
84,300,41,10,90,58,0,300,57
87,300,51,10,90,35,0,300,63
86,300,51,10,90,35,0,300,56
88,300,51,10,90,33,0,300,60
85,300,41,10,90,49,0,300,76
84,300,41,10,90,59,0,300,57
89,300,51,10,90,18,0,300,59
87,300,51,10,90,36,0,300,63
90,300,51,10,90,0,43,300,0
91,400,1,10,90,0,1,400,0
86,300,51,10,90,36,0,300,56
88,300,51,10,90,34,0,300,60
85,300,41,10,90,50,0,300,76
84,300,41,10,90,60,0,300,57
87,300,51,10,90,37,0,300,63
89,300,51,10,90,19,0,300,59
86,300,51,10,90,37,0,300,56
90,300,51,10,90,1,17,300,43
91,400,1,10,90,1,1,400,1
85,300,41,10,90,51,0,300,76
87,300,51,10,90,38,0,300,63
89,300,51,10,90,20,0,300,59
88,300,51,10,90,35,0,300,60
92,400,1,10,90,0,1,400,0
90,300,51,10,90,2,7,300,60
87,300,51,10,90,39,0,300,63
85,300,41,10,90,52,0,300,76
89,300,51,10,90,21,0,300,59
86,300,51,10,90,38,0,300,56
91,400,1,10,90,2,0,400,2
92,400,1,10,90,1,0,400,1
90,300,51,10,90,3,2,300,67
85,300,41,10,90,53,0,300,76
87,300,51,10,90,40,0,300,63
89,300,51,10,90,22,0,300,59
88,300,51,10,90,36,0,300,60
91,400,1,10,90,3,0,400,2
90,300,51,10,90,4,0,300,69
92,400,1,10,90,2,0,400,1
85,300,41,10,90,54,0,300,76
86,300,51,10,90,39,0,300,56
89,300,51,10,90,23,0,300,59
87,300,51,10,90,41,0,300,63
88,300,51,10,90,37,0,300,60
91,400,1,10,90,4,0,400,2
90,300,51,10,90,5,0,300,69
85,300,41,10,90,55,0,300,76
89,300,51,10,90,24,0,300,59
86,300,51,10,90,40,0,300,56
88,300,51,10,90,38,0,300,60
87,300,51,10,90,42,0,300,63
92,400,1,10,90,3,0,400,1
85,300,41,10,90,56,0,300,76
90,300,51,10,90,6,0,300,69
91,400,1,10,90,5,0,400,2
86,300,51,10,90,41,0,300,56
87,300,51,10,90,43,0,300,63
89,300,51,10,90,25,0,300,59
88,300,51,10,90,39,0,300,60
92,400,1,10,90,4,0,400,1
90,300,51,10,90,7,0,300,69
85,300,41,10,90,57,0,300,76
91,400,1,10,90,6,0,400,2
86,300,51,10,90,42,0,300,56
87,300,51,10,90,44,0,300,63
88,300,51,10,90,40,0,300,60
89,300,51,10,90,26,0,300,59
90,300,51,10,90,8,0,300,69
85,300,41,10,90,58,0,300,76
92,400,1,10,90,5,0,400,1
86,300,51,10,90,43,0,300,56
87,300,51,10,90,45,0,300,63
88,300,51,10,90,41,0,300,60
91,400,1,10,90,7,0,400,2
89,300,51,10,90,27,0,300,59
90,300,51,10,90,9,0,300,69
85,300,41,10,90,59,0,300,76
92,400,1,10,90,6,0,400,1
88,300,51,10,90,42,0,300,60
86,300,51,10,90,44,0,300,56
87,300,51,10,90,46,0,300,63
89,300,51,10,90,28,0,300,59
90,300,51,10,90,10,0,300,69
85,300,41,10,90,60,0,300,76
91,400,1,10,90,8,0,400,2
88,300,51,10,90,43,0,300,60
87,300,51,10,90,47,0,300,63
92,400,1,10,90,7,0,400,1
86,300,51,10,90,45,0,300,56
89,300,51,10,90,29,0,300,59
90,300,51,10,90,11,0,300,69
88,300,51,10,90,44,0,300,60
91,400,1,10,90,9,0,400,2
87,300,51,10,90,48,0,300,63
86,300,51,10,90,46,0,300,56
89,300,51,10,90,30,0,300,59
92,400,1,10,90,8,0,400,1
90,300,51,10,90,12,0,300,69
93,400,1,10,90,0,0,400,0
88,300,51,10,90,45,0,300,60
87,300,51,10,90,49,0,300,63
91,400,1,10,90,10,0,400,2
86,300,51,10,90,47,0,300,56
89,300,51,10,90,31,0,300,59
90,300,51,10,90,13,0,300,69
92,400,1,10,90,9,0,400,1
88,300,51,10,90,46,0,300,60
93,400,1,10,90,1,0,400,0
87,300,51,10,90,50,0,300,63
91,400,1,10,90,11,0,400,2
86,300,51,10,90,48,0,300,56
90,300,51,10,90,14,0,300,69
89,300,51,10,90,32,0,300,59
92,400,1,10,90,10,0,400,1
87,300,51,10,90,51,0,300,63
93,400,1,10,90,2,0,400,0
88,300,51,10,90,47,0,300,60
89,300,51,10,90,33,0,300,59
90,300,51,10,90,15,0,300,69
86,300,51,10,90,49,0,300,56
91,400,1,10,90,12,0,400,2
87,300,51,10,90,52,0,300,63
92,400,1,10,90,11,0,400,1
93,400,1,10,90,3,0,400,0
88,300,51,10,90,48,0,300,60
89,300,51,10,90,34,0,300,59
86,300,51,10,90,50,0,300,56
87,300,51,10,90,53,0,300,63
90,300,51,10,90,16,0,300,69
93,400,1,10,90,4,0,400,0
91,400,1,10,90,13,0,400,2
92,400,1,10,90,12,0,400,1
88,300,51,10,90,49,0,300,60
89,300,51,10,90,35,0,300,59
86,300,51,10,90,51,0,300,56
87,300,51,10,90,54,0,300,63
90,300,51,10,90,17,0,300,69
88,300,51,10,90,50,0,300,60
93,400,1,10,90,5,0,400,0
91,400,1,10,90,14,0,400,2
92,400,1,10,90,13,0,400,1
89,300,51,10,90,36,0,300,59
86,300,51,10,90,52,0,300,56
90,300,51,10,90,18,0,300,69
87,300,51,10,90,55,0,300,63
88,300,51,10,90,51,0,300,60
93,400,1,10,90,6,0,400,0
89,300,51,10,90,37,0,300,59
91,400,1,10,90,15,0,400,2
92,400,1,10,90,14,0,400,1
90,300,51,10,90,19,0,300,69
86,300,51,10,90,53,0,300,56
87,300,51,10,90,56,0,300,63
88,300,51,10,90,52,0,300,60
89,300,51,10,90,38,0,300,59
93,400,1,10,90,7,0,400,0
90,300,51,10,90,20,0,300,69
91,400,1,10,90,16,0,400,2
86,300,51,10,90,54,0,300,56
92,400,1,10,90,15,0,400,1
87,300,51,10,90,57,0,300,63
88,300,51,10,90,53,0,300,60
89,300,51,10,90,39,0,300,59
90,300,51,10,90,21,0,300,69
86,300,51,10,90,55,0,300,56
87,300,51,10,90,58,0,300,63
93,400,1,10,90,8,0,400,0
91,400,1,10,90,17,0,400,2
92,400,1,10,90,16,0,400,1
88,300,51,10,90,54,0,300,60
89,300,51,10,90,40,0,300,59
86,300,51,10,90,56,0,300,56
90,300,51,10,90,22,0,300,69
87,300,51,10,90,59,0,300,63
93,400,1,10,90,9,0,400,0
91,400,1,10,90,18,0,400,2
92,400,1,10,90,17,0,400,1
88,300,51,10,90,55,0,300,60
90,300,51,10,90,23,0,300,69
89,300,51,10,90,41,0,300,59
86,300,51,10,90,57,0,300,56
87,300,51,10,90,60,0,300,63
91,400,1,10,90,19,0,400,2
92,400,1,10,90,18,0,400,1
