[run number],initial-people,num-infect,immune-chance,recovery-chance,[step],count turtles with [infected?],count turtles,sum [sicktime] of turtles
4,1000,100,5,25,56,680,1000,33379
8,1000,100,5,25,54,616,1000,31383
3,1000,100,5,25,39,702,1000,22980
1,1000,100,5,25,51,657,1000,30107
5,1000,100,5,25,56,679,1000,33807
4,1000,100,5,25,57,661,1000,34059
6,1000,100,5,25,56,637,1000,32384
7,1000,100,5,25,45,637,1000,26356
8,1000,100,5,25,55,612,1000,31999
1,1000,100,5,25,52,668,1000,30764
4,1000,100,5,25,58,671,1000,34720
5,1000,100,5,25,57,675,1000,34486
6,1000,100,5,25,57,633,1000,33021
3,1000,100,5,25,40,699,1000,23682
7,1000,100,5,25,46,628,1000,26993
8,1000,100,5,25,56,624,1000,32611
4,1000,100,5,25,59,666,1000,35391
1,1000,100,5,25,53,657,1000,31432
5,1000,100,5,25,58,682,1000,35161
6,1000,100,5,25,58,636,1000,33654
3,1000,100,5,25,41,699,1000,24381
8,1000,100,5,25,57,644,1000,33235
7,1000,100,5,25,47,613,1000,27621
1,1000,100,5,25,54,659,1000,32089
4,1000,100,5,25,60,671,1000,36057
5,1000,100,5,25,59,675,1000,35843
8,1000,100,5,25,58,646,1000,33879
3,1000,100,5,25,42,697,1000,25080
7,1000,100,5,25,48,595,1000,28234
1,1000,100,5,25,55,634,1000,32748
4,1000,100,5,25,61,663,1000,36728
5,1000,100,5,25,60,677,1000,36518
8,1000,100,5,25,59,631,1000,34525
4,1000,100,5,25,62,654,1000,37391
5,1000,100,5,25,61,684,1000,37195
8,1000,100,5,25,60,621,1000,35156
1,1000,100,5,25,56,654,1000,33382
6,1000,100,5,25,59,634,1000,34290
7,1000,100,5,25,49,615,1000,28829
3,1000,100,5,25,43,697,1000,25777
4,1000,100,5,25,63,642,1000,38045
5,1000,100,5,25,62,673,1000,37879
8,1000,100,5,25,61,615,1000,35777
1,1000,100,5,25,57,653,1000,34036
6,1000,100,5,25,60,641,1000,34924
4,1000,100,5,25,64,646,1000,38687
7,1000,100,5,25,50,650,1000,29444
8,1000,100,5,25,62,617,1000,36392
5,1000,100,5,25,63,679,1000,38552
1,1000,100,5,25,58,666,1000,34689
3,1000,100,5,25,44,697,1000,26474
6,1000,100,5,25,61,652,1000,35565
4,1000,100,5,25,65,647,1000,39333
8,1000,100,5,25,63,612,1000,37009
5,1000,100,5,25,64,670,1000,39231
4,1000,100,5,25,66,649,1000,39980
1,1000,100,5,25,59,648,1000,35355
3,1000,100,5,25,45,683,1000,27171
8,1000,100,5,25,64,615,1000,37621
6,1000,100,5,25,62,669,1000,36217
5,1000,100,5,25,65,644,1000,39901
4,1000,100,5,25,67,679,1000,40629
1,1000,100,5,25,60,644,1000,36003
3,1000,100,5,25,46,679,1000,27854
8,1000,100,5,25,65,590,1000,38236
5,1000,100,5,25,66,635,1000,40545
4,1000,100,5,25,68,684,1000,41308
2,1000,100,5,25,49,665,1000,28941
6,1000,100,5,25,63,664,1000,36886
8,1000,100,5,25,66,612,1000,38826
3,1000,100,5,25,47,658,1000,28533
4,1000,100,5,25,69,669,1000,41992
5,1000,100,5,25,67,628,1000,41180
7,1000,100,5,25,51,650,1000,30094
2,1000,100,5,25,50,658,1000,29606
6,1000,100,5,25,64,656,1000,37550
8,1000,100,5,25,67,624,1000,39438
3,1000,100,5,25,48,677,1000,29191
4,1000,100,5,25,70,679,1000,42661
5,1000,100,5,25,68,632,1000,41808
6,1000,100,5,25,65,675,1000,38206
2,1000,100,5,25,51,652,1000,30264
7,1000,100,5,25,52,666,1000,30744
8,1000,100,5,25,68,617,1000,40062
4,1000,100,5,25,71,663,1000,43340
8,1000,100,5,25,69,642,1000,40679
2,1000,100,5,25,52,656,1000,30916
3,1000,100,5,25,49,684,1000,29868
6,1000,100,5,25,66,655,1000,38881
4,1000,100,5,25,72,637,1000,44003
7,1000,100,5,25,53,657,1000,31410
8,1000,100,5,25,70,674,1000,41321
2,1000,100,5,25,53,654,1000,31572
1,1000,100,5,25,61,632,1000,36647
5,1000,100,5,25,69,647,1000,42440
6,1000,100,5,25,67,657,1000,39536
4,1000,100,5,25,73,629,1000,44640
7,1000,100,5,25,54,663,1000,32067
8,1000,100,5,25,71,665,1000,41995
6,1000,100,5,25,68,658,1000,40193
5,1000,100,5,25,70,653,1000,43087
4,1000,100,5,25,74,642,1000,45269
1,1000,100,5,25,62,677,1000,37279
2,1000,100,5,25,54,648,1000,32226
7,1000,100,5,25,55,687,1000,32730
8,1000,100,5,25,72,687,1000,42660
4,1000,100,5,25,75,629,1000,45911
1,1000,100,5,25,63,666,1000,37956
6,1000,100,5,25,69,662,1000,40851
2,1000,100,5,25,55,642,1000,32874
5,1000,100,5,25,71,664,1000,43740
4,1000,100,5,25,76,638,1000,46540
8,1000,100,5,25,73,676,1000,43347
1,1000,100,5,25,64,652,1000,38622
7,1000,100,5,25,56,663,1000,33417
6,1000,100,5,25,70,663,1000,41513
4,1000,100,5,25,77,667,1000,47178
2,1000,100,5,25,56,659,1000,33516
5,1000,100,5,25,72,664,1000,44404
8,1000,100,5,25,74,653,1000,44023
6,1000,100,5,25,71,646,1000,42176
1,1000,100,5,25,65,686,1000,39274
4,1000,100,5,25,78,666,1000,47845
7,1000,100,5,25,57,678,1000,34080
2,1000,100,5,25,57,652,1000,34175
5,1000,100,5,25,73,656,1000,45068
6,1000,100,5,25,72,639,1000,42822
1,1000,100,5,25,66,680,1000,39960
7,1000,100,5,25,58,678,1000,34758
2,1000,100,5,25,58,664,1000,34827
8,1000,100,5,25,75,642,1000,44676
4,1000,100,5,25,79,657,1000,48511
5,1000,100,5,25,74,685,1000,45724
3,1000,100,5,25,50,676,1000,30552
1,1000,100,5,25,67,672,1000,40640
7,1000,100,5,25,59,668,1000,35436
2,1000,100,5,25,59,668,1000,35491
3,1000,100,5,25,51,652,1000,31228
8,1000,100,5,25,76,642,1000,45318
4,1000,100,5,25,80,652,1000,49168
5,1000,100,5,25,75,679,1000,46409
1,1000,100,5,25,68,672,1000,41312
7,1000,100,5,25,60,638,1000,36104
2,1000,100,5,25,60,650,1000,36159
8,1000,100,5,25,77,655,1000,45960
4,1000,100,5,25,81,645,1000,49820
8,1000,100,5,25,78,646,1000,46615
3,1000,100,5,25,52,660,1000,31880
5,1000,100,5,25,76,662,1000,47088
1,1000,100,5,25,69,651,1000,41984
2,1000,100,5,25,61,624,1000,36809
4,1000,100,5,25,82,636,1000,50465
8,1000,100,5,25,79,632,1000,47261
5,1000,100,5,25,77,660,1000,47750
3,1000,100,5,25,53,690,1000,32540
7,1000,100,5,25,61,661,1000,36742
1,1000,100,5,25,70,663,1000,42635
2,1000,100,5,25,62,638,1000,37433
6,1000,100,5,25,73,634,1000,43461
4,1000,100,5,25,83,669,1000,51101
8,1000,100,5,25,80,619,1000,47893
7,1000,100,5,25,62,650,1000,37403
1,1000,100,5,25,71,684,1000,43298
3,1000,100,5,25,54,701,1000,33230
2,1000,100,5,25,63,655,1000,38071
6,1000,100,5,25,74,624,1000,44095
5,1000,100,5,25,78,685,1000,48410
4,1000,100,5,25,84,678,1000,51770
8,1000,100,5,25,81,601,1000,48512
1,1000,100,5,25,72,657,1000,43982
7,1000,100,5,25,63,678,1000,38053
3,1000,100,5,25,55,688,1000,33931
5,1000,100,5,25,79,684,1000,49095
4,1000,100,5,25,85,654,1000,52448
8,1000,100,5,25,82,615,1000,49113
1,1000,100,5,25,73,666,1000,44639
2,1000,100,5,25,64,643,1000,38726
6,1000,100,5,25,75,648,1000,44719
7,1000,100,5,25,64,655,1000,38731
5,1000,100,5,25,80,679,1000,49779
4,1000,100,5,25,86,639,1000,53102
3,1000,100,5,25,56,688,1000,34619
1,1000,100,5,25,74,647,1000,45305
8,1000,100,5,25,83,630,1000,49728
5,1000,100,5,25,81,665,1000,50458
2,1000,100,5,25,65,634,1000,39369
6,1000,100,5,25,76,650,1000,45367
4,1000,100,5,25,87,629,1000,53741
1,1000,100,5,25,75,622,1000,45952
7,1000,100,5,25,65,654,1000,39386
3,1000,100,5,25,57,660,1000,35307
6,1000,100,5,25,77,638,1000,46017
2,1000,100,5,25,66,647,1000,40003
8,1000,100,5,25,84,633,1000,50358
5,1000,100,5,25,82,647,1000,51123
1,1000,100,5,25,76,637,1000,46574
7,1000,100,5,25,66,658,1000,40040
4,1000,100,5,25,88,653,1000,54370
6,1000,100,5,25,78,620,1000,46655
3,1000,100,5,25,58,659,1000,35967
8,1000,100,5,25,85,634,1000,50991
2,1000,100,5,25,67,641,1000,40650
1,1000,100,5,25,77,644,1000,47211
5,1000,100,5,25,83,663,1000,51770
4,1000,100,5,25,89,639,1000,55023
8,1000,100,5,25,86,631,1000,51625
6,1000,100,5,25,79,627,1000,47275
7,1000,100,5,25,67,666,1000,40698
3,1000,100,5,25,59,665,1000,36626
5,1000,100,5,25,84,672,1000,52433
2,1000,100,5,25,68,659,1000,41291
4,1000,100,5,25,90,640,1000,55662
1,1000,100,5,25,78,643,1000,47855
6,1000,100,5,25,80,626,1000,47902
7,1000,100,5,25,68,645,1000,41364
3,1000,100,5,25,60,678,1000,37291
8,1000,100,5,25,87,624,1000,52256
5,1000,100,5,25,85,663,1000,53105
2,1000,100,5,25,69,652,1000,41950
1,1000,100,5,25,79,659,1000,48498
6,1000,100,5,25,81,631,1000,48528
4,1000,100,5,25,91,631,1000,56302
7,1000,100,5,25,69,631,1000,42009
3,1000,100,5,25,61,678,1000,37969
8,1000,100,5,25,88,623,1000,52880
5,1000,100,5,25,86,656,1000,53768
2,1000,100,5,25,70,682,1000,42602
1,1000,100,5,25,80,662,1000,49157
6,1000,100,5,25,82,647,1000,49159
7,1000,100,5,25,70,643,1000,42640
4,1000,100,5,25,92,656,1000,56933
3,1000,100,5,25,62,684,1000,38647
8,1000,100,5,25,89,633,1000,53503
1,1000,100,5,25,81,688,1000,49819
5,1000,100,5,25,87,663,1000,54424
7,1000,100,5,25,71,647,1000,43283
6,1000,100,5,25,83,654,1000,49806
2,1000,100,5,25,71,653,1000,43284
4,1000,100,5,25,93,656,1000,57589
3,1000,100,5,25,63,670,1000,39331
1,1000,100,5,25,82,687,1000,50507
8,1000,100,5,25,90,645,1000,54136
7,1000,100,5,25,72,639,1000,43930
5,1000,100,5,25,88,694,1000,55087
6,1000,100,5,25,84,641,1000,50460
2,1000,100,5,25,72,658,1000,43937
4,1000,100,5,25,94,660,1000,58245
3,1000,100,5,25,64,666,1000,40001
8,1000,100,5,25,91,653,1000,54781
5,1000,100,5,25,89,674,1000,55781
1,1000,100,5,25,83,674,1000,51194
6,1000,100,5,25,85,654,1000,51101
7,1000,100,5,25,73,651,1000,44569
2,1000,100,5,25,73,662,1000,44595
4,1000,100,5,25,95,645,1000,58905
3,1000,100,5,25,65,661,1000,40667
8,1000,100,5,25,92,635,1000,55434
