[run number],initial-people,num-infect,immune-chance,recovery-chance,[step],count turtles with [infected?],count turtles with [immune? = true],count turtles,sum [sicktime] of turtles
3,1000,100,50,10,37,374,497,1000,10813
1,1000,100,50,10,38,405,477,1000,12317
5,1000,100,50,10,40,379,514,1000,11245
3,1000,100,50,10,38,378,497,1000,11187
2,1000,100,50,10,43,376,497,1000,13087
4,1000,100,50,10,42,351,520,1000,12113
1,1000,100,50,10,39,390,477,1000,12722
5,1000,100,50,10,41,370,514,1000,11624
3,1000,100,50,10,39,388,497,1000,11565
1,1000,100,50,10,40,387,477,1000,13112
2,1000,100,50,10,44,380,497,1000,13463
4,1000,100,50,10,43,356,520,1000,12464
5,1000,100,50,10,42,371,514,1000,11994
3,1000,100,50,10,40,387,497,1000,11953
1,1000,100,50,10,41,392,477,1000,13499
2,1000,100,50,10,45,386,497,1000,13843
5,1000,100,50,10,43,373,514,1000,12365
4,1000,100,50,10,44,355,520,1000,12820
3,1000,100,50,10,41,396,497,1000,12340
1,1000,100,50,10,42,400,477,1000,13891
4,1000,100,50,10,45,346,520,1000,13175
2,1000,100,50,10,46,371,497,1000,14229
5,1000,100,50,10,44,367,514,1000,12738
3,1000,100,50,10,42,389,497,1000,12736
4,1000,100,50,10,46,344,520,1000,13521
1,1000,100,50,10,43,404,477,1000,14291
5,1000,100,50,10,45,356,514,1000,13105
2,1000,100,50,10,47,388,497,1000,14600
3,1000,100,50,10,43,394,497,1000,13125
1,1000,100,50,10,44,389,477,1000,14695
4,1000,100,50,10,47,344,520,1000,13865
5,1000,100,50,10,46,359,514,1000,13461
3,1000,100,50,10,44,401,497,1000,13519
2,1000,100,50,10,48,377,497,1000,14988
4,1000,100,50,10,48,331,520,1000,14209
1,1000,100,50,10,45,389,477,1000,15084
5,1000,100,50,10,47,366,514,1000,13820
3,1000,100,50,10,45,399,497,1000,13920
1,1000,100,50,10,46,387,477,1000,15473
2,1000,100,50,10,49,379,497,1000,15365
4,1000,100,50,10,49,327,520,1000,14540
3,1000,100,50,10,46,395,497,1000,14319
5,1000,100,50,10,48,365,514,1000,14186
