"BehaviorSpace results (NetLogo 6.0.4)"
"epidemic.nlogo"
"scenario 1"
"04/22/2019 11:37:55:929 +0000"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","initial-people","num-infect","immune-chance","recovery-chance","[step]","count turtles with [infected?]","count turtles with [immune? = true]","count turtles","sum [sicktime] of turtles"
"10","1000","100","50","10","100","394","510","1000","33760"
"14","1000","100","50","10","34","366","507","1000","9130"
"11","1000","100","50","10","104","352","518","1000","34056"
"9","1000","100","50","10","109","379","500","1000","38487"
"13","1000","100","50","10","33","384","491","1000","9275"
"12","1000","100","50","10","46","397","504","1000","13730"
"16","1000","100","50","10","8","216","508","1000","1023"
"10","1000","100","50","10","101","382","510","1000","34154"
"11","1000","100","50","10","105","371","518","1000","34408"
"9","1000","100","50","10","110","372","500","1000","38866"
"14","1000","100","50","10","35","351","507","1000","9496"
"13","1000","100","50","10","34","379","491","1000","9659"
"16","1000","100","50","10","9","214","508","1000","1239"
"10","1000","100","50","10","102","369","510","1000","34536"
"12","1000","100","50","10","47","396","504","1000","14127"
"9","1000","100","50","10","111","370","500","1000","39238"
"11","1000","100","50","10","106","365","518","1000","34779"
"14","1000","100","50","10","36","354","507","1000","9847"
"13","1000","100","50","10","35","375","491","1000","10038"
"16","1000","100","50","10","10","233","508","1000","1453"
"10","1000","100","50","10","103","364","510","1000","34905"
"9","1000","100","50","10","112","362","500","1000","39608"
"14","1000","100","50","10","37","355","507","1000","10201"
"16","1000","100","50","10","11","257","508","1000","1686"
"13","1000","100","50","10","36","386","491","1000","10413"
"12","1000","100","50","10","48","396","504","1000","14523"
"11","1000","100","50","10","107","349","518","1000","35144"
"10","1000","100","50","10","104","373","510","1000","35269"
"9","1000","100","50","10","113","365","500","1000","39970"
"13","1000","100","50","10","37","372","491","1000","10799"
"14","1000","100","50","10","38","350","507","1000","10556"
"16","1000","100","50","10","12","270","508","1000","1943"
"11","1000","100","50","10","108","362","518","1000","35493"
"10","1000","100","50","10","105","376","510","1000","35642"
"9","1000","100","50","10","114","357","500","1000","40335"
"12","1000","100","50","10","49","389","504","1000","14919"
"14","1000","100","50","10","39","346","507","1000","10906"
"13","1000","100","50","10","38","380","491","1000","11171"
"10","1000","100","50","10","106","380","510","1000","36018"
"11","1000","100","50","10","109","374","518","1000","35855"
"16","1000","100","50","10","13","283","508","1000","2213"
"14","1000","100","50","10","40","357","507","1000","11252"
"12","1000","100","50","10","50","392","504","1000","15308"
"13","1000","100","50","10","39","373","491","1000","11551"
"10","1000","100","50","10","107","378","510","1000","36398"
"11","1000","100","50","10","110","387","518","1000","36229"
"16","1000","100","50","10","14","298","508","1000","2496"
"14","1000","100","50","10","41","370","507","1000","11609"
"13","1000","100","50","10","40","375","491","1000","11924"
"10","1000","100","50","10","108","371","510","1000","36776"
"12","1000","100","50","10","51","379","504","1000","15700"
"11","1000","100","50","10","111","370","518","1000","36616"
"14","1000","100","50","10","42","379","507","1000","11979"
"16","1000","100","50","10","15","317","508","1000","2794"
"13","1000","100","50","10","41","384","491","1000","12299"
"10","1000","100","50","10","109","370","510","1000","37147"
"11","1000","100","50","10","112","369","518","1000","36986"
"12","1000","100","50","10","52","383","504","1000","16079"
"14","1000","100","50","10","43","384","507","1000","12358"
"16","1000","100","50","10","16","335","508","1000","3111"
"10","1000","100","50","10","110","367","510","1000","37517"
"13","1000","100","50","10","42","395","491","1000","12683"
"11","1000","100","50","10","113","368","518","1000","37355"
"12","1000","100","50","10","53","378","504","1000","16462"
"14","1000","100","50","10","44","381","507","1000","12742"
"10","1000","100","50","10","111","367","510","1000","37884"
"16","1000","100","50","10","17","340","508","1000","3446"
"13","1000","100","50","10","43","390","491","1000","13078"
"11","1000","100","50","10","114","364","518","1000","37723"
"12","1000","100","50","10","54","383","504","1000","16840"
"14","1000","100","50","10","45","371","507","1000","13123"
"10","1000","100","50","10","112","364","510","1000","38251"
"13","1000","100","50","10","44","386","491","1000","13468"
"9","1000","100","50","10","115","359","500","1000","40692"
"16","1000","100","50","10","18","354","508","1000","3786"
"12","1000","100","50","10","55","380","504","1000","17223"
"10","1000","100","50","10","113","373","510","1000","38615"
"14","1000","100","50","10","46","372","507","1000","13494"
"13","1000","100","50","10","45","383","491","1000","13854"
"15","1000","100","50","10","21","354","515","1000","4497"
"9","1000","100","50","10","116","357","500","1000","41051"
"12","1000","100","50","10","56","371","504","1000","17603"
"10","1000","100","50","10","114","372","510","1000","38988"
"11","1000","100","50","10","115","375","518","1000","38087"
"14","1000","100","50","10","47","376","507","1000","13866"
"13","1000","100","50","10","46","399","491","1000","14237"
"9","1000","100","50","10","117","370","500","1000","41408"
"12","1000","100","50","10","57","366","504","1000","17974"
"15","1000","100","50","10","22","347","515","1000","4851"
"14","1000","100","50","10","48","379","507","1000","14242"
"10","1000","100","50","10","115","383","510","1000","39360"
"11","1000","100","50","10","116","370","518","1000","38462"
"9","1000","100","50","10","118","379","500","1000","41778"
"13","1000","100","50","10","47","405","491","1000","14636"
"12","1000","100","50","10","58","375","504","1000","18340"
"15","1000","100","50","10","23","353","515","1000","5198"
"14","1000","100","50","10","49","377","507","1000","14621"
"10","1000","100","50","10","116","384","510","1000","39743"
"13","1000","100","50","10","48","388","491","1000","15041"
"9","1000","100","50","10","119","383","500","1000","42157"
"11","1000","100","50","10","117","378","518","1000","38832"
"12","1000","100","50","10","59","361","504","1000","18715"
"15","1000","100","50","10","24","367","515","1000","5551"
"14","1000","100","50","10","50","383","507","1000","14998"
"13","1000","100","50","10","49","394","491","1000","15429"
"9","1000","100","50","10","120","380","500","1000","42540"
"11","1000","100","50","10","118","375","518","1000","39210"
"12","1000","100","50","10","60","370","504","1000","19076"
"15","1000","100","50","10","25","364","515","1000","5918"
"16","1000","100","50","10","19","364","508","1000","4140"
"9","1000","100","50","10","121","392","500","1000","42920"
"14","1000","100","50","10","51","369","507","1000","15381"
"10","1000","100","50","10","117","379","510","1000","40127"
"15","1000","100","50","10","26","348","515","1000","6282"
"11","1000","100","50","10","119","377","518","1000","39585"
"12","1000","100","50","10","61","372","504","1000","19446"
"16","1000","100","50","10","20","368","508","1000","4504"
"9","1000","100","50","10","122","386","500","1000","43312"
"14","1000","100","50","10","52","360","507","1000","15750"
"11","1000","100","50","10","120","359","518","1000","39962"
"15","1000","100","50","10","27","344","515","1000","6630"
"12","1000","100","50","10","62","375","504","1000","19818"
"16","1000","100","50","10","21","359","508","1000","4872"
"9","1000","100","50","10","123","389","500","1000","43698"
"10","1000","100","50","10","118","373","510","1000","40506"
"13","1000","100","50","10","50","395","491","1000","15823"
"14","1000","100","50","10","53","368","507","1000","16110"
"16","1000","100","50","10","22","357","508","1000","5231"
"15","1000","100","50","10","28","346","515","1000","6974"
"11","1000","100","50","10","121","351","518","1000","40321"
"10","1000","100","50","10","119","368","510","1000","40879"
"13","1000","100","50","10","51","385","491","1000","16218"
"9","1000","100","50","10","124","376","500","1000","44087"
"14","1000","100","50","10","54","373","507","1000","16478"
"11","1000","100","50","10","122","354","518","1000","40672"
"15","1000","100","50","10","29","353","515","1000","7320"
"16","1000","100","50","10","23","372","508","1000","5588"
"13","1000","100","50","10","52","395","491","1000","16603"
"14","1000","100","50","10","55","347","507","1000","16851"
"10","1000","100","50","10","120","366","510","1000","41247"
"9","1000","100","50","10","125","381","500","1000","44463"
"11","1000","100","50","10","123","353","518","1000","41026"
"13","1000","100","50","10","53","386","491","1000","16998"
"16","1000","100","50","10","24","364","508","1000","5960"
"10","1000","100","50","10","121","355","510","1000","41613"
"14","1000","100","50","10","56","368","507","1000","17198"
"15","1000","100","50","10","30","362","515","1000","7673"
"12","1000","100","50","10","63","381","504","1000","20193"
"9","1000","100","50","10","126","384","500","1000","44844"
"14","1000","100","50","10","57","372","507","1000","17566"
"13","1000","100","50","10","54","384","491","1000","17384"
"10","1000","100","50","10","122","349","510","1000","41968"
"11","1000","100","50","10","124","347","518","1000","41379"
"16","1000","100","50","10","25","366","508","1000","6324"
"15","1000","100","50","10","31","363","515","1000","8035"
"12","1000","100","50","10","64","372","504","1000","20574"
"9","1000","100","50","10","127","382","500","1000","45228"
"16","1000","100","50","10","26","366","508","1000","6690"
"13","1000","100","50","10","55","391","491","1000","17768"
"14","1000","100","50","10","58","357","507","1000","17938"
"11","1000","100","50","10","125","363","518","1000","41726"
"10","1000","100","50","10","123","363","510","1000","42317"
"15","1000","100","50","10","32","358","515","1000","8398"
"12","1000","100","50","10","65","357","504","1000","20946"
"9","1000","100","50","10","128","381","500","1000","45610"
"14","1000","100","50","10","59","357","507","1000","18295"
"11","1000","100","50","10","126","360","518","1000","42089"
"16","1000","100","50","10","27","379","508","1000","7056"
"13","1000","100","50","10","56","388","491","1000","18159"
"10","1000","100","50","10","124","355","510","1000","42680"
"15","1000","100","50","10","33","357","515","1000","8756"
"14","1000","100","50","10","60","361","507","1000","18652"
"9","1000","100","50","10","129","383","500","1000","45991"
"12","1000","100","50","10","66","360","504","1000","21303"
"11","1000","100","50","10","127","362","518","1000","42449"
"13","1000","100","50","10","57","380","491","1000","18547"
"16","1000","100","50","10","28","372","508","1000","7435"
"10","1000","100","50","10","125","355","510","1000","43035"
"14","1000","100","50","10","61","370","507","1000","19013"
"15","1000","100","50","10","34","363","515","1000","9113"
"9","1000","100","50","10","130","383","500","1000","46374"
"13","1000","100","50","10","58","379","491","1000","18927"
"10","1000","100","50","10","126","364","510","1000","43390"
"12","1000","100","50","10","67","363","504","1000","21663"
"16","1000","100","50","10","29","374","508","1000","7807"
"14","1000","100","50","10","62","379","507","1000","19383"
"11","1000","100","50","10","128","359","518","1000","42811"
"15","1000","100","50","10","35","360","515","1000","9476"
"9","1000","100","50","10","131","380","500","1000","46757"
"13","1000","100","50","10","59","381","491","1000","19306"
"10","1000","100","50","10","127","362","510","1000","43754"
"12","1000","100","50","10","68","366","504","1000","22026"
"16","1000","100","50","10","30","377","508","1000","8181"
"14","1000","100","50","10","63","377","507","1000","19762"
"15","1000","100","50","10","36","367","515","1000","9836"
"9","1000","100","50","10","132","381","500","1000","47137"
"13","1000","100","50","10","60","391","491","1000","19687"
"10","1000","100","50","10","128","359","510","1000","44116"
"16","1000","100","50","10","31","371","508","1000","8558"
"12","1000","100","50","10","69","355","504","1000","22392"
"11","1000","100","50","10","129","367","518","1000","43170"
"14","1000","100","50","10","64","378","507","1000","20139"
"9","1000","100","50","10","133","382","500","1000","47518"
"15","1000","100","50","10","37","372","515","1000","10203"
"10","1000","100","50","10","129","370","510","1000","44475"
"13","1000","100","50","10","61","402","491","1000","20078"
"9","1000","100","50","10","134","381","500","1000","47900"
"12","1000","100","50","10","70","355","504","1000","22747"
"16","1000","100","50","10","32","361","508","1000","8929"
"11","1000","100","50","10","130","355","518","1000","43537"
"14","1000","100","50","10","65","374","507","1000","20517"
"15","1000","100","50","10","38","380","515","1000","10575"
"10","1000","100","50","10","130","369","510","1000","44845"
"13","1000","100","50","10","62","409","491","1000","20480"
"11","1000","100","50","10","131","346","518","1000","43892"
"9","1000","100","50","10","135","371","500","1000","48281"
"14","1000","100","50","10","66","367","507","1000","20891"
"15","1000","100","50","10","39","380","515","1000","10955"
"16","1000","100","50","10","33","360","508","1000","9290"
"12","1000","100","50","10","71","357","504","1000","23102"
"10","1000","100","50","10","131","361","510","1000","45214"
"11","1000","100","50","10","132","352","518","1000","44238"
"9","1000","100","50","10","136","365","500","1000","48652"
"14","1000","100","50","10","67","372","507","1000","21258"
"13","1000","100","50","10","63","399","491","1000","20889"
"16","1000","100","50","10","34","367","508","1000","9650"
"15","1000","100","50","10","40","379","515","1000","11335"
"10","1000","100","50","10","132","365","510","1000","45575"
"12","1000","100","50","10","72","363","504","1000","23459"
"11","1000","100","50","10","133","341","518","1000","44590"
"9","1000","100","50","10","137","365","500","1000","49017"
"10","1000","100","50","10","133","366","510","1000","45940"
"13","1000","100","50","10","64","393","491","1000","21288"
"15","1000","100","50","10","41","373","515","1000","11714"
"14","1000","100","50","10","68","378","507","1000","21630"
"11","1000","100","50","10","134","349","518","1000","44931"
"12","1000","100","50","10","73","372","504","1000","23822"
"9","1000","100","50","10","138","357","500","1000","49382"
"13","1000","100","50","10","65","393","491","1000","21681"
"10","1000","100","50","10","134","375","510","1000","46306"
"16","1000","100","50","10","35","372","508","1000","10017"
"11","1000","100","50","10","135","363","518","1000","45280"
"15","1000","100","50","10","42","365","515","1000","12087"
"9","1000","100","50","10","139","369","500","1000","49739"
"12","1000","100","50","10","74","375","504","1000","24194"
"14","1000","100","50","10","69","370","507","1000","22008"
"10","1000","100","50","10","135","365","510","1000","46681"
"13","1000","100","50","10","66","388","491","1000","22074"
"16","1000","100","50","10","36","352","508","1000","10389"
"15","1000","100","50","10","43","352","515","1000","12452"
"11","1000","100","50","10","136","355","518","1000","45643"
"9","1000","100","50","10","140","364","500","1000","50108"
"12","1000","100","50","10","75","356","504","1000","24569"
"10","1000","100","50","10","136","351","510","1000","47046"
"13","1000","100","50","10","67","389","491","1000","22462"
"15","1000","100","50","10","44","341","515","1000","12804"
"9","1000","100","50","10","141","370","500","1000","50472"
"11","1000","100","50","10","137","355","518","1000","45998"
"14","1000","100","50","10","70","387","507","1000","22378"
"16","1000","100","50","10","37","352","508","1000","10741"
"10","1000","100","50","10","137","361","510","1000","47397"
"13","1000","100","50","10","68","389","491","1000","22851"
"9","1000","100","50","10","142","380","500","1000","50842"
"12","1000","100","50","10","76","355","504","1000","24925"
"11","1000","100","50","10","138","358","518","1000","46353"
"15","1000","100","50","10","45","348","515","1000","13145"
"13","1000","100","50","10","69","397","491","1000","23240"
"10","1000","100","50","10","138","367","510","1000","47758"
"9","1000","100","50","10","143","368","500","1000","51222"
"14","1000","100","50","10","71","374","507","1000","22765"
"11","1000","100","50","10","139","352","518","1000","46711"
"12","1000","100","50","10","77","342","504","1000","25280"
"16","1000","100","50","10","38","363","508","1000","11093"
"9","1000","100","50","10","144","359","500","1000","51590"
"10","1000","100","50","10","139","373","510","1000","48125"
"15","1000","100","50","10","46","341","515","1000","13493"
"13","1000","100","50","10","70","385","491","1000","23637"
"14","1000","100","50","10","72","363","507","1000","23139"
"11","1000","100","50","10","140","344","518","1000","47063"
"12","1000","100","50","10","78","350","504","1000","25622"
"16","1000","100","50","10","39","358","508","1000","11456"
"10","1000","100","50","10","140","368","510","1000","48498"
"15","1000","100","50","10","47","334","515","1000","13834"
"11","1000","100","50","10","141","348","518","1000","47407"
"13","1000","100","50","10","71","389","491","1000","24022"
"14","1000","100","50","10","73","354","507","1000","23502"
"12","1000","100","50","10","79","349","504","1000","25972"
"16","1000","100","50","10","40","353","508","1000","11814"
"10","1000","100","50","10","141","366","510","1000","48866"
"11","1000","100","50","10","142","355","518","1000","47755"
"15","1000","100","50","10","48","342","515","1000","14168"
"13","1000","100","50","10","72","385","491","1000","24411"
"14","1000","100","50","10","74","359","507","1000","23856"
"16","1000","100","50","10","41","349","508","1000","12167"
"10","1000","100","50","10","142","372","510","1000","49232"
"12","1000","100","50","10","80","353","504","1000","26321"
"9","1000","100","50","10","145","361","500","1000","51949"
"11","1000","100","50","10","143","354","518","1000","48110"
"15","1000","100","50","10","49","354","515","1000","14510"
"13","1000","100","50","10","73","389","491","1000","24796"
"10","1000","100","50","10","143","377","510","1000","49604"
"11","1000","100","50","10","144","357","518","1000","48464"
"14","1000","100","50","10","75","367","507","1000","24215"
"16","1000","100","50","10","42","367","508","1000","12516"
"12","1000","100","50","10","81","358","504","1000","26674"
"13","1000","100","50","10","74","385","491","1000","25185"
"10","1000","100","50","10","144","368","510","1000","49981"
"14","1000","100","50","10","76","367","507","1000","24582"
"16","1000","100","50","10","43","377","508","1000","12883"
"9","1000","100","50","10","146","345","500","1000","52310"
"10","1000","100","50","10","145","375","510","1000","50349"
"12","1000","100","50","10","82","366","504","1000","27032"
"13","1000","100","50","10","75","393","491","1000","25570"
"16","1000","100","50","10","44","366","508","1000","13260"
"14","1000","100","50","10","77","375","507","1000","24949"
"9","1000","100","50","10","147","347","500","1000","52655"
"10","1000","100","50","10","146","367","510","1000","50724"
"13","1000","100","50","10","76","383","491","1000","25963"
"16","1000","100","50","10","45","370","508","1000","13626"
"12","1000","100","50","10","83","367","504","1000","27398"
"14","1000","100","50","10","78","370","507","1000","25324"
"9","1000","100","50","10","148","354","500","1000","53002"
"10","1000","100","50","10","147","370","510","1000","51091"
"13","1000","100","50","10","77","390","491","1000","26346"
"16","1000","100","50","10","46","368","508","1000","13996"
"11","1000","100","50","10","145","363","518","1000","48821"
"12","1000","100","50","10","84","369","504","1000","27765"
"9","1000","100","50","10","149","365","500","1000","53356"
"13","1000","100","50","10","78","381","491","1000","26736"
"14","1000","100","50","10","79","366","507","1000","25694"
"11","1000","100","50","10","146","362","518","1000","49184"
"16","1000","100","50","10","47","367","508","1000","14364"
"12","1000","100","50","10","85","369","504","1000","28134"
"9","1000","100","50","10","150","365","500","1000","53721"
"10","1000","100","50","10","148","371","510","1000","51461"
"13","1000","100","50","10","79","381","491","1000","27117"
"11","1000","100","50","10","147","341","518","1000","49546"
"14","1000","100","50","10","80","367","507","1000","26060"
"12","1000","100","50","10","86","382","504","1000","28503"
"10","1000","100","50","10","149","374","510","1000","51832"
"13","1000","100","50","10","80","387","491","1000","27498"
"11","1000","100","50","10","148","345","518","1000","49887"
"17","1000","100","50","10","0","45","507","1000","0"
"15","1000","100","50","10","50","357","515","1000","14864"
"10","1000","100","50","10","150","373","510","1000","52206"
"14","1000","100","50","10","81","371","507","1000","26427"
"12","1000","100","50","10","87","378","504","1000","28885"
"11","1000","100","50","10","149","344","518","1000","50232"
"17","1000","100","50","10","1","60","507","1000","45"
"15","1000","100","50","10","51","365","515","1000","15221"
"14","1000","100","50","10","82","377","507","1000","26798"
"12","1000","100","50","10","88","370","504","1000","29263"
"16","1000","100","50","10","48","376","508","1000","14731"
"11","1000","100","50","10","150","344","518","1000","50576"
"18","1000","100","50","10","0","53","496","1000","0"
"17","1000","100","50","10","2","77","507","1000","105"
"16","1000","100","50","10","49","368","508","1000","15107"
"15","1000","100","50","10","52","353","515","1000","15586"
"18","1000","100","50","10","1","65","496","1000","53"
"12","1000","100","50","10","89","374","504","1000","29633"
"17","1000","100","50","10","3","98","507","1000","182"
"15","1000","100","50","10","53","359","515","1000","15939"
"19","1000","100","50","10","0","50","486","1000","0"
"18","1000","100","50","10","2","76","496","1000","118"
"17","1000","100","50","10","4","122","507","1000","280"
"16","1000","100","50","10","50","371","508","1000","15475"
"13","1000","100","50","10","81","386","491","1000","27885"
"14","1000","100","50","10","83","379","507","1000","27175"
"19","1000","100","50","10","1","75","486","1000","50"
"18","1000","100","50","10","3","103","496","1000","194"
"17","1000","100","50","10","5","152","507","1000","402"
"15","1000","100","50","10","54","364","515","1000","16298"
"13","1000","100","50","10","82","380","491","1000","28271"
"12","1000","100","50","10","90","373","504","1000","30007"
"16","1000","100","50","10","51","373","508","1000","15846"
"19","1000","100","50","10","2","94","486","1000","125"
"18","1000","100","50","10","4","136","496","1000","297"
"14","1000","100","50","10","84","365","507","1000","27554"
"17","1000","100","50","10","6","183","507","1000","554"
"15","1000","100","50","10","55","361","515","1000","16662"
"13","1000","100","50","10","83","393","491","1000","28651"
"18","1000","100","50","10","5","160","496","1000","433"
"19","1000","100","50","10","3","109","486","1000","219"
"12","1000","100","50","10","91","385","504","1000","30380"
"17","1000","100","50","10","7","211","507","1000","737"
"16","1000","100","50","10","52","372","508","1000","16219"
"14","1000","100","50","10","85","365","507","1000","27919"
"18","1000","100","50","10","6","189","496","1000","593"
"19","1000","100","50","10","4","127","486","1000","328"
"13","1000","100","50","10","84","385","491","1000","29044"
"15","1000","100","50","10","56","359","515","1000","17023"
"17","1000","100","50","10","8","226","507","1000","948"
"12","1000","100","50","10","92","378","504","1000","30765"
"18","1000","100","50","10","7","221","496","1000","782"
"19","1000","100","50","10","5","145","486","1000","455"
"16","1000","100","50","10","53","365","508","1000","16591"
"14","1000","100","50","10","86","379","507","1000","28284"
"17","1000","100","50","10","9","249","507","1000","1174"
"12","1000","100","50","10","93","384","504","1000","31143"
"15","1000","100","50","10","57","373","515","1000","17382"
"13","1000","100","50","10","85","386","491","1000","29429"
"18","1000","100","50","10","8","233","496","1000","1003"
"19","1000","100","50","10","6","163","486","1000","600"
"17","1000","100","50","10","10","266","507","1000","1423"
"16","1000","100","50","10","54","360","508","1000","16956"
"14","1000","100","50","10","87","378","507","1000","28663"
"18","1000","100","50","10","9","255","496","1000","1236"
"19","1000","100","50","10","7","195","486","1000","763"
"12","1000","100","50","10","94","372","504","1000","31527"
"13","1000","100","50","10","86","395","491","1000","29815"
"17","1000","100","50","10","11","299","507","1000","1689"
"15","1000","100","50","10","58","370","515","1000","17755"
"18","1000","100","50","10","10","293","496","1000","1491"
"19","1000","100","50","10","8","212","486","1000","958"
"16","1000","100","50","10","55","350","508","1000","17316"
"17","1000","100","50","10","12","321","507","1000","1988"
"12","1000","100","50","10","95","388","504","1000","31899"
"14","1000","100","50","10","88","385","507","1000","29041"
"13","1000","100","50","10","87","391","491","1000","30210"
"19","1000","100","50","10","9","234","486","1000","1170"
"18","1000","100","50","10","11","310","496","1000","1784"
"17","1000","100","50","10","13","328","507","1000","2309"
"12","1000","100","50","10","96","394","504","1000","32287"
"15","1000","100","50","10","59","364","515","1000","18125"
"14","1000","100","50","10","89","377","507","1000","29426"
"16","1000","100","50","10","56","359","508","1000","17666"
"19","1000","100","50","10","10","248","486","1000","1404"
"18","1000","100","50","10","12","316","496","1000","2094"
"17","1000","100","50","10","14","339","507","1000","2637"
"15","1000","100","50","10","60","371","515","1000","18489"
"13","1000","100","50","10","88","397","491","1000","30601"
"14","1000","100","50","10","90","362","507","1000","29803"
"19","1000","100","50","10","11","268","486","1000","1652"
"12","1000","100","50","10","97","395","504","1000","32681"
"18","1000","100","50","10","13","334","496","1000","2410"
"17","1000","100","50","10","15","350","507","1000","2976"
"19","1000","100","50","10","12","290","486","1000","1920"
"13","1000","100","50","10","89","397","491","1000","30998"
"15","1000","100","50","10","61","382","515","1000","18860"
"16","1000","100","50","10","57","351","508","1000","18025"
"18","1000","100","50","10","14","348","496","1000","2744"
"17","1000","100","50","10","16","350","507","1000","3326"
"12","1000","100","50","10","98","388","504","1000","33076"
"14","1000","100","50","10","91","362","507","1000","30165"
"19","1000","100","50","10","13","305","486","1000","2210"
"18","1000","100","50","10","15","352","496","1000","3092"
"15","1000","100","50","10","62","378","515","1000","19242"
"13","1000","100","50","10","90","404","491","1000","31395"
"16","1000","100","50","10","58","356","508","1000","18376"
"17","1000","100","50","10","17","352","507","1000","3676"
"12","1000","100","50","10","99","373","504","1000","33464"
"19","1000","100","50","10","14","322","486","1000","2515"
"18","1000","100","50","10","16","348","496","1000","3444"
"17","1000","100","50","10","18","356","507","1000","4028"
"15","1000","100","50","10","63","368","515","1000","19620"
"19","1000","100","50","10","15","339","486","1000","2837"
"18","1000","100","50","10","17","359","496","1000","3792"
"13","1000","100","50","10","91","389","491","1000","31799"
"17","1000","100","50","10","19","354","507","1000","4384"
"12","1000","100","50","10","100","365","504","1000","33837"
"14","1000","100","50","10","92","354","507","1000","30527"
"15","1000","100","50","10","64","369","515","1000","19988"
"19","1000","100","50","10","16","354","486","1000","3176"
"18","1000","100","50","10","18","358","496","1000","4151"
"17","1000","100","50","10","20","362","507","1000","4738"
"12","1000","100","50","10","101","374","504","1000","34202"
"16","1000","100","50","10","59","359","508","1000","18732"
"19","1000","100","50","10","17","358","486","1000","3530"
"18","1000","100","50","10","19","353","496","1000","4509"
"13","1000","100","50","10","92","384","491","1000","32188"
"17","1000","100","50","10","21","385","507","1000","5100"
"19","1000","100","50","10","18","374","486","1000","3888"
"12","1000","100","50","10","102","373","504","1000","34576"
"18","1000","100","50","10","20","357","496","1000","4862"
"15","1000","100","50","10","65","382","515","1000","20357"
"17","1000","100","50","10","22","377","507","1000","5485"
"13","1000","100","50","10","93","389","491","1000","32572"
"16","1000","100","50","10","60","369","508","1000","19091"
"14","1000","100","50","10","93","365","507","1000","30881"
"18","1000","100","50","10","21","368","496","1000","5219"
"15","1000","100","50","10","66","382","515","1000","20739"
"12","1000","100","50","10","103","368","504","1000","34949"
"17","1000","100","50","10","23","385","507","1000","5862"
"19","1000","100","50","10","19","371","486","1000","4262"
"13","1000","100","50","10","94","399","491","1000","32961"
"16","1000","100","50","10","61","352","508","1000","19460"
"18","1000","100","50","10","22","359","496","1000","5587"
"14","1000","100","50","10","94","377","507","1000","31246"
"17","1000","100","50","10","24","394","507","1000","6247"
"12","1000","100","50","10","104","372","504","1000","35317"
"19","1000","100","50","10","20","374","486","1000","4633"
"15","1000","100","50","10","67","387","515","1000","21121"
"13","1000","100","50","10","95","390","491","1000","33360"
"18","1000","100","50","10","23","361","496","1000","5946"
"17","1000","100","50","10","25","381","507","1000","6641"
"16","1000","100","50","10","62","362","508","1000","19812"
"12","1000","100","50","10","105","375","504","1000","35689"
"13","1000","100","50","10","96","388","491","1000","33750"
"14","1000","100","50","10","95","376","507","1000","31623"
"19","1000","100","50","10","21","387","486","1000","5007"
"18","1000","100","50","10","24","372","496","1000","6307"
"17","1000","100","50","10","26","377","507","1000","7022"
"15","1000","100","50","10","68","379","515","1000","21508"
"13","1000","100","50","10","97","387","491","1000","34138"
"12","1000","100","50","10","106","367","504","1000","36064"
"16","1000","100","50","10","63","364","508","1000","20174"
"14","1000","100","50","10","96","373","507","1000","31999"
"18","1000","100","50","10","25","383","496","1000","6679"
"19","1000","100","50","10","22","398","486","1000","5394"
"15","1000","100","50","10","69","384","515","1000","21887"
"13","1000","100","50","10","98","395","491","1000","34525"
"19","1000","100","50","10","23","393","486","1000","5792"
"18","1000","100","50","10","26","379","496","1000","7062"
"16","1000","100","50","10","64","353","508","1000","20538"
"12","1000","100","50","10","107","363","504","1000","36431"
"14","1000","100","50","10","97","362","507","1000","32372"
"15","1000","100","50","10","70","373","515","1000","22271"
"17","1000","100","50","10","27","375","507","1000","7399"
"19","1000","100","50","10","24","408","486","1000","6185"
"13","1000","100","50","10","99","371","491","1000","34920"
"18","1000","100","50","10","27","382","496","1000","7441"
"12","1000","100","50","10","108","380","504","1000","36794"
"16","1000","100","50","10","65","363","508","1000","20891"
"14","1000","100","50","10","98","360","507","1000","32734"
"15","1000","100","50","10","71","365","515","1000","22644"
"19","1000","100","50","10","25","419","486","1000","6593"
"18","1000","100","50","10","28","385","496","1000","7823"
"13","1000","100","50","10","100","376","491","1000","35291"
"17","1000","100","50","10","28","368","507","1000","7774"
"12","1000","100","50","10","109","377","504","1000","37174"
"16","1000","100","50","10","66","375","508","1000","21254"
"14","1000","100","50","10","99","370","507","1000","33094"
"18","1000","100","50","10","29","376","496","1000","8208"
"15","1000","100","50","10","72","363","515","1000","23009"
"19","1000","100","50","10","26","406","486","1000","7012"
"12","1000","100","50","10","110","376","504","1000","37551"
"13","1000","100","50","10","101","380","491","1000","35667"
"18","1000","100","50","10","30","370","496","1000","8584"
"17","1000","100","50","10","29","373","507","1000","8142"
"16","1000","100","50","10","67","369","508","1000","21629"
"14","1000","100","50","10","100","370","507","1000","33464"
"15","1000","100","50","10","73","357","515","1000","23372"
"19","1000","100","50","10","27","396","486","1000","7418"
"17","1000","100","50","10","30","382","507","1000","8515"
"12","1000","100","50","10","111","369","504","1000","37927"
"19","1000","100","50","10","28","403","486","1000","7814"
"13","1000","100","50","10","102","382","491","1000","36047"
"14","1000","100","50","10","101","374","507","1000","33834"
"16","1000","100","50","10","68","367","508","1000","21998"
"18","1000","100","50","10","31","381","496","1000","8954"
"17","1000","100","50","10","31","375","507","1000","8897"
"19","1000","100","50","10","29","400","486","1000","8217"
"15","1000","100","50","10","74","359","515","1000","23729"
