[run number],initial-people,num-infect,immune-chance,recovery-chance,[step],count turtles with [infected?],count turtles
54,200,41,90,10,24,0,200
52,200,41,90,10,62,0,200
49,200,31,90,10,88,0,200
51,200,41,90,10,79,0,200
50,200,31,90,10,69,0,200
47,200,31,90,10,98,0,200
54,200,41,90,10,25,0,200
49,200,31,90,10,89,0,200
55,200,41,90,10,0,2,200
51,200,41,90,10,80,0,200
52,200,41,90,10,63,0,200
47,200,31,90,10,99,0,200
50,200,31,90,10,70,0,200
54,200,41,90,10,26,0,200
51,200,41,90,10,81,0,200
55,200,41,90,10,1,2,200
49,200,31,90,10,90,0,200
52,200,41,90,10,64,0,200
50,200,31,90,10,71,0,200
47,200,31,90,10,100,0,200
53,200,41,90,10,31,0,200
54,200,41,90,10,27,0,200
52,200,41,90,10,65,0,200
51,200,41,90,10,82,0,200
55,200,41,90,10,2,2,200
49,200,31,90,10,91,0,200
50,200,31,90,10,72,0,200
53,200,41,90,10,32,0,200
52,200,41,90,10,66,0,200
54,200,41,90,10,28,0,200
51,200,41,90,10,83,0,200
49,200,31,90,10,92,0,200
50,200,31,90,10,73,0,200
55,200,41,90,10,3,2,200
56,200,51,90,10,0,6,200
53,200,41,90,10,33,0,200
52,200,41,90,10,67,0,200
49,200,31,90,10,93,0,200
51,200,41,90,10,84,0,200
55,200,41,90,10,4,2,200
54,200,41,90,10,29,0,200
53,200,41,90,10,34,0,200
50,200,31,90,10,74,0,200
49,200,31,90,10,94,0,200
56,200,51,90,10,1,6,200
52,200,41,90,10,68,0,200
55,200,41,90,10,5,2,200
51,200,41,90,10,85,0,200
54,200,41,90,10,30,0,200
53,200,41,90,10,35,0,200
50,200,31,90,10,75,0,200
49,200,31,90,10,95,0,200
52,200,41,90,10,69,0,200
55,200,41,90,10,6,1,200
56,200,51,90,10,2,5,200
51,200,41,90,10,86,0,200
54,200,41,90,10,31,0,200
53,200,41,90,10,36,0,200
52,200,41,90,10,70,0,200
49,200,31,90,10,96,0,200
50,200,31,90,10,76,0,200
55,200,41,90,10,7,1,200
56,200,51,90,10,3,5,200
54,200,41,90,10,32,0,200
51,200,41,90,10,87,0,200
53,200,41,90,10,37,0,200
52,200,41,90,10,71,0,200
56,200,51,90,10,4,4,200
50,200,31,90,10,77,0,200
54,200,41,90,10,33,0,200
49,200,31,90,10,97,0,200
51,200,41,90,10,88,0,200
55,200,41,90,10,8,1,200
53,200,41,90,10,38,0,200
52,200,41,90,10,72,0,200
54,200,41,90,10,34,0,200
56,200,51,90,10,5,3,200
51,200,41,90,10,89,0,200
50,200,31,90,10,78,0,200
49,200,31,90,10,98,0,200
53,200,41,90,10,39,0,200
55,200,41,90,10,9,1,200
52,200,41,90,10,73,0,200
56,200,51,90,10,6,3,200
50,200,31,90,10,79,0,200
54,200,41,90,10,35,0,200
51,200,41,90,10,90,0,200
49,200,31,90,10,99,0,200
55,200,41,90,10,10,1,200
53,200,41,90,10,40,0,200
52,200,41,90,10,74,0,200
54,200,41,90,10,36,0,200
51,200,41,90,10,91,0,200
56,200,51,90,10,7,2,200
50,200,31,90,10,80,0,200
49,200,31,90,10,100,0,200
53,200,41,90,10,41,0,200
52,200,41,90,10,75,0,200
55,200,41,90,10,11,1,200
54,200,41,90,10,37,0,200
56,200,51,90,10,8,2,200
51,200,41,90,10,92,0,200
52,200,41,90,10,76,0,200
50,200,31,90,10,81,0,200
51,200,41,90,10,93,0,200
53,200,41,90,10,42,0,200
54,200,41,90,10,38,0,200
56,200,51,90,10,9,2,200
57,200,51,90,10,0,4,200
55,200,41,90,10,12,0,200
51,200,41,90,10,94,0,200
52,200,41,90,10,77,0,200
56,200,51,90,10,10,2,200
54,200,41,90,10,39,0,200
53,200,41,90,10,43,0,200
50,200,31,90,10,82,0,200
51,200,41,90,10,95,0,200
53,200,41,90,10,44,0,200
56,200,51,90,10,11,2,200
57,200,51,90,10,1,3,200
52,200,41,90,10,78,0,200
55,200,41,90,10,13,0,200
54,200,41,90,10,40,0,200
53,200,41,90,10,45,0,200
50,200,31,90,10,83,0,200
51,200,41,90,10,96,0,200
56,200,51,90,10,12,2,200
52,200,41,90,10,79,0,200
55,200,41,90,10,14,0,200
57,200,51,90,10,2,3,200
54,200,41,90,10,41,0,200
53,200,41,90,10,46,0,200
51,200,41,90,10,97,0,200
56,200,51,90,10,13,2,200
52,200,41,90,10,80,0,200
50,200,31,90,10,84,0,200
55,200,41,90,10,15,0,200
57,200,51,90,10,3,3,200
54,200,41,90,10,42,0,200
51,200,41,90,10,98,0,200
56,200,51,90,10,14,2,200
52,200,41,90,10,81,0,200
53,200,41,90,10,47,0,200
55,200,41,90,10,16,0,200
50,200,31,90,10,85,0,200
51,200,41,90,10,99,0,200
57,200,51,90,10,4,3,200
56,200,51,90,10,15,2,200
54,200,41,90,10,43,0,200
52,200,41,90,10,82,0,200
53,200,41,90,10,48,0,200
51,200,41,90,10,100,0,200
55,200,41,90,10,17,0,200
57,200,51,90,10,5,1,200
50,200,31,90,10,86,0,200
56,200,51,90,10,16,1,200
52,200,41,90,10,83,0,200
54,200,41,90,10,44,0,200
57,200,51,90,10,6,0,200
53,200,41,90,10,49,0,200
55,200,41,90,10,18,0,200
56,200,51,90,10,17,1,200
50,200,31,90,10,87,0,200
52,200,41,90,10,84,0,200
58,200,51,90,10,0,6,200
55,200,41,90,10,19,0,200
53,200,41,90,10,50,0,200
57,200,51,90,10,7,0,200
54,200,41,90,10,45,0,200
56,200,51,90,10,18,1,200
50,200,31,90,10,88,0,200
52,200,41,90,10,85,0,200
55,200,41,90,10,20,0,200
58,200,51,90,10,1,4,200
57,200,51,90,10,8,0,200
53,200,41,90,10,51,0,200
54,200,41,90,10,46,0,200
56,200,51,90,10,19,1,200
55,200,41,90,10,21,0,200
58,200,51,90,10,2,3,200
52,200,41,90,10,86,0,200
50,200,31,90,10,89,0,200
57,200,51,90,10,9,0,200
58,200,51,90,10,3,2,200
54,200,41,90,10,47,0,200
53,200,41,90,10,52,0,200
56,200,51,90,10,20,1,200
55,200,41,90,10,22,0,200
52,200,41,90,10,87,0,200
50,200,31,90,10,90,0,200
54,200,41,90,10,48,0,200
57,200,51,90,10,10,0,200
58,200,51,90,10,4,2,200
56,200,51,90,10,21,1,200
52,200,41,90,10,88,0,200
53,200,41,90,10,53,0,200
50,200,31,90,10,91,0,200
55,200,41,90,10,23,0,200
56,200,51,90,10,22,1,200
58,200,51,90,10,5,2,200
52,200,41,90,10,89,0,200
57,200,51,90,10,11,0,200
54,200,41,90,10,49,0,200
55,200,41,90,10,24,0,200
53,200,41,90,10,54,0,200
50,200,31,90,10,92,0,200
56,200,51,90,10,23,1,200
58,200,51,90,10,6,2,200
52,200,41,90,10,90,0,200
54,200,41,90,10,50,0,200
57,200,51,90,10,12,0,200
55,200,41,90,10,25,0,200
53,200,41,90,10,55,0,200
50,200,31,90,10,93,0,200
56,200,51,90,10,24,1,200
58,200,51,90,10,7,2,200
52,200,41,90,10,91,0,200
54,200,41,90,10,51,0,200
55,200,41,90,10,26,0,200
57,200,51,90,10,13,0,200
56,200,51,90,10,25,1,200
50,200,31,90,10,94,0,200
58,200,51,90,10,8,1,200
53,200,41,90,10,56,0,200
52,200,41,90,10,92,0,200
55,200,41,90,10,27,0,200
56,200,51,90,10,26,0,200
54,200,41,90,10,52,0,200
57,200,51,90,10,14,0,200
58,200,51,90,10,9,1,200
50,200,31,90,10,95,0,200
53,200,41,90,10,57,0,200
52,200,41,90,10,93,0,200
55,200,41,90,10,28,0,200
56,200,51,90,10,27,0,200
54,200,41,90,10,53,0,200
57,200,51,90,10,15,0,200
58,200,51,90,10,10,1,200
55,200,41,90,10,29,0,200
52,200,41,90,10,94,0,200
53,200,41,90,10,58,0,200
50,200,31,90,10,96,0,200
56,200,51,90,10,28,0,200
58,200,51,90,10,11,1,200
54,200,41,90,10,54,0,200
57,200,51,90,10,16,0,200
52,200,41,90,10,95,0,200
56,200,51,90,10,29,0,200
53,200,41,90,10,59,0,200
55,200,41,90,10,30,0,200
58,200,51,90,10,12,1,200
50,200,31,90,10,97,0,200
54,200,41,90,10,55,0,200
56,200,51,90,10,30,0,200
57,200,51,90,10,17,0,200
55,200,41,90,10,31,0,200
52,200,41,90,10,96,0,200
53,200,41,90,10,60,0,200
56,200,51,90,10,31,0,200
50,200,31,90,10,98,0,200
54,200,41,90,10,56,0,200
55,200,41,90,10,32,0,200
58,200,51,90,10,13,1,200
57,200,51,90,10,18,0,200
56,200,51,90,10,32,0,200
52,200,41,90,10,97,0,200
53,200,41,90,10,61,0,200
58,200,51,90,10,14,1,200
55,200,41,90,10,33,0,200
50,200,31,90,10,99,0,200
54,200,41,90,10,57,0,200
52,200,41,90,10,98,0,200
56,200,51,90,10,33,0,200
57,200,51,90,10,19,0,200
55,200,41,90,10,34,0,200
58,200,51,90,10,15,1,200
53,200,41,90,10,62,0,200
54,200,41,90,10,58,0,200
50,200,31,90,10,100,0,200
56,200,51,90,10,34,0,200
52,200,41,90,10,99,0,200
58,200,51,90,10,16,1,200
57,200,51,90,10,20,0,200
55,200,41,90,10,35,0,200
56,200,51,90,10,35,0,200
52,200,41,90,10,100,0,200
54,200,41,90,10,59,0,200
58,200,51,90,10,17,1,200
55,200,41,90,10,36,0,200
53,200,41,90,10,63,0,200
57,200,51,90,10,21,0,200
56,200,51,90,10,36,0,200
54,200,41,90,10,60,0,200
58,200,51,90,10,18,0,200
55,200,41,90,10,37,0,200
59,200,51,90,10,0,5,200
57,200,51,90,10,22,0,200
54,200,41,90,10,61,0,200
56,200,51,90,10,37,0,200
58,200,51,90,10,19,0,200
55,200,41,90,10,38,0,200
59,200,51,90,10,1,5,200
53,200,41,90,10,64,0,200
57,200,51,90,10,23,0,200
54,200,41,90,10,62,0,200
60,200,51,90,10,0,5,200
56,200,51,90,10,38,0,200
53,200,41,90,10,65,0,200
54,200,41,90,10,63,0,200
57,200,51,90,10,24,0,200
55,200,41,90,10,39,0,200
58,200,51,90,10,20,0,200
59,200,51,90,10,2,5,200
54,200,41,90,10,64,0,200
53,200,41,90,10,66,0,200
60,200,51,90,10,1,5,200
57,200,51,90,10,25,0,200
53,200,41,90,10,67,0,200
59,200,51,90,10,3,5,200
54,200,41,90,10,65,0,200
55,200,41,90,10,40,0,200
56,200,51,90,10,39,0,200
58,200,51,90,10,21,0,200
53,200,41,90,10,68,0,200
57,200,51,90,10,26,0,200
55,200,41,90,10,41,0,200
58,200,51,90,10,22,0,200
56,200,51,90,10,40,0,200
60,200,51,90,10,2,4,200
59,200,51,90,10,4,4,200
54,200,41,90,10,66,0,200
57,200,51,90,10,27,0,200
53,200,41,90,10,69,0,200
55,200,41,90,10,42,0,200
58,200,51,90,10,23,0,200
56,200,51,90,10,41,0,200
60,200,51,90,10,3,4,200
58,200,51,90,10,24,0,200
55,200,41,90,10,43,0,200
57,200,51,90,10,28,0,200
59,200,51,90,10,5,4,200
56,200,51,90,10,42,0,200
58,200,51,90,10,25,0,200
54,200,41,90,10,67,0,200
55,200,41,90,10,44,0,200
60,200,51,90,10,4,4,200
53,200,41,90,10,70,0,200
56,200,51,90,10,43,0,200
58,200,51,90,10,26,0,200
57,200,51,90,10,29,0,200
59,200,51,90,10,6,4,200
54,200,41,90,10,68,0,200
55,200,41,90,10,45,0,200
60,200,51,90,10,5,3,200
56,200,51,90,10,44,0,200
58,200,51,90,10,27,0,200
55,200,41,90,10,46,0,200
53,200,41,90,10,71,0,200
57,200,51,90,10,30,0,200
54,200,41,90,10,69,0,200
56,200,51,90,10,45,0,200
58,200,51,90,10,28,0,200
55,200,41,90,10,47,0,200
59,200,51,90,10,7,3,200
60,200,51,90,10,6,3,200
56,200,51,90,10,46,0,200
57,200,51,90,10,31,0,200
53,200,41,90,10,72,0,200
58,200,51,90,10,29,0,200
55,200,41,90,10,48,0,200
60,200,51,90,10,7,1,200
54,200,41,90,10,70,0,200
56,200,51,90,10,47,0,200
58,200,51,90,10,30,0,200
55,200,41,90,10,49,0,200
57,200,51,90,10,32,0,200
59,200,51,90,10,8,3,200
53,200,41,90,10,73,0,200
56,200,51,90,10,48,0,200
60,200,51,90,10,8,1,200
58,200,51,90,10,31,0,200
55,200,41,90,10,50,0,200
56,200,51,90,10,49,0,200
58,200,51,90,10,32,0,200
54,200,41,90,10,71,0,200
57,200,51,90,10,33,0,200
55,200,41,90,10,51,0,200
56,200,51,90,10,50,0,200
58,200,51,90,10,33,0,200
60,200,51,90,10,9,0,200
59,200,51,90,10,9,2,200
54,200,41,90,10,72,0,200
53,200,41,90,10,74,0,200
55,200,41,90,10,52,0,200
56,200,51,90,10,51,0,200
58,200,51,90,10,34,0,200
56,200,51,90,10,52,0,200
55,200,41,90,10,53,0,200
60,200,51,90,10,10,0,200
58,200,51,90,10,35,0,200
56,200,51,90,10,53,0,200
55,200,41,90,10,54,0,200
59,200,51,90,10,10,1,200
57,200,51,90,10,34,0,200
58,200,51,90,10,36,0,200
56,200,51,90,10,54,0,200
55,200,41,90,10,55,0,200
60,200,51,90,10,11,0,200
54,200,41,90,10,73,0,200
53,200,41,90,10,75,0,200
56,200,51,90,10,55,0,200
58,200,51,90,10,37,0,200
58,200,51,90,10,38,0,200
56,200,51,90,10,56,0,200
55,200,41,90,10,56,0,200
60,200,51,90,10,12,0,200
54,200,41,90,10,74,0,200
59,200,51,90,10,11,1,200
57,200,51,90,10,35,0,200
58,200,51,90,10,39,0,200
55,200,41,90,10,57,0,200
56,200,51,90,10,57,0,200
60,200,51,90,10,13,0,200
55,200,41,90,10,58,0,200
58,200,51,90,10,40,0,200
56,200,51,90,10,58,0,200
53,200,41,90,10,76,0,200
59,200,51,90,10,12,0,200
54,200,41,90,10,75,0,200
56,200,51,90,10,59,0,200
58,200,51,90,10,41,0,200
60,200,51,90,10,14,0,200
57,200,51,90,10,36,0,200
53,200,41,90,10,77,0,200
59,200,51,90,10,13,0,200
58,200,51,90,10,42,0,200
54,200,41,90,10,76,0,200
60,200,51,90,10,15,0,200
55,200,41,90,10,59,0,200
57,200,51,90,10,37,0,200
53,200,41,90,10,78,0,200
56,200,51,90,10,60,0,200
59,200,51,90,10,14,0,200
54,200,41,90,10,77,0,200
57,200,51,90,10,38,0,200
60,200,51,90,10,16,0,200
58,200,51,90,10,43,0,200
55,200,41,90,10,60,0,200
56,200,51,90,10,61,0,200
58,200,51,90,10,44,0,200
53,200,41,90,10,79,0,200
54,200,41,90,10,78,0,200
59,200,51,90,10,15,0,200
55,200,41,90,10,61,0,200
56,200,51,90,10,62,0,200
60,200,51,90,10,17,0,200
58,200,51,90,10,45,0,200
55,200,41,90,10,62,0,200
57,200,51,90,10,39,0,200
53,200,41,90,10,80,0,200
58,200,51,90,10,46,0,200
56,200,51,90,10,63,0,200
54,200,41,90,10,79,0,200
55,200,41,90,10,63,0,200
60,200,51,90,10,18,0,200
59,200,51,90,10,16,0,200
56,200,51,90,10,64,0,200
58,200,51,90,10,47,0,200
57,200,51,90,10,40,0,200
53,200,41,90,10,81,0,200
55,200,41,90,10,64,0,200
56,200,51,90,10,65,0,200
54,200,41,90,10,80,0,200
59,200,51,90,10,17,0,200
60,200,51,90,10,19,0,200
58,200,51,90,10,48,0,200
56,200,51,90,10,66,0,200
55,200,41,90,10,65,0,200
53,200,41,90,10,82,0,200
57,200,51,90,10,41,0,200
58,200,51,90,10,49,0,200
54,200,41,90,10,81,0,200
59,200,51,90,10,18,0,200
56,200,51,90,10,67,0,200
60,200,51,90,10,20,0,200
55,200,41,90,10,66,0,200
53,200,41,90,10,83,0,200
57,200,51,90,10,42,0,200
58,200,51,90,10,50,0,200
56,200,51,90,10,68,0,200
54,200,41,90,10,82,0,200
59,200,51,90,10,19,0,200
55,200,41,90,10,67,0,200
58,200,51,90,10,51,0,200
60,200,51,90,10,21,0,200
56,200,51,90,10,69,0,200
53,200,41,90,10,84,0,200
57,200,51,90,10,43,0,200
55,200,41,90,10,68,0,200
58,200,51,90,10,52,0,200
60,200,51,90,10,22,0,200
56,200,51,90,10,70,0,200
54,200,41,90,10,83,0,200
59,200,51,90,10,20,0,200
53,200,41,90,10,85,0,200
55,200,41,90,10,69,0,200
58,200,51,90,10,53,0,200
60,200,51,90,10,23,0,200
57,200,51,90,10,44,0,200
54,200,41,90,10,84,0,200
56,200,51,90,10,71,0,200
55,200,41,90,10,70,0,200
53,200,41,90,10,86,0,200
59,200,51,90,10,21,0,200
60,200,51,90,10,24,0,200
58,200,51,90,10,54,0,200
54,200,41,90,10,85,0,200
57,200,51,90,10,45,0,200
53,200,41,90,10,87,0,200
59,200,51,90,10,22,0,200
56,200,51,90,10,72,0,200
55,200,41,90,10,71,0,200
58,200,51,90,10,55,0,200
57,200,51,90,10,46,0,200
53,200,41,90,10,88,0,200
60,200,51,90,10,25,0,200
54,200,41,90,10,86,0,200
56,200,51,90,10,73,0,200
55,200,41,90,10,72,0,200
58,200,51,90,10,56,0,200
59,200,51,90,10,23,0,200
53,200,41,90,10,89,0,200
57,200,51,90,10,47,0,200
56,200,51,90,10,74,0,200
60,200,51,90,10,26,0,200
54,200,41,90,10,87,0,200
55,200,41,90,10,73,0,200
58,200,51,90,10,57,0,200
59,200,51,90,10,24,0,200
53,200,41,90,10,90,0,200
56,200,51,90,10,75,0,200
55,200,41,90,10,74,0,200
60,200,51,90,10,27,0,200
58,200,51,90,10,58,0,200
57,200,51,90,10,48,0,200
54,200,41,90,10,88,0,200
59,200,51,90,10,25,0,200
56,200,51,90,10,76,0,200
55,200,41,90,10,75,0,200
60,200,51,90,10,28,0,200
58,200,51,90,10,59,0,200
53,200,41,90,10,91,0,200
56,200,51,90,10,77,0,200
59,200,51,90,10,26,0,200
57,200,51,90,10,49,0,200
55,200,41,90,10,76,0,200
54,200,41,90,10,89,0,200
53,200,41,90,10,92,0,200
60,200,51,90,10,29,0,200
58,200,51,90,10,60,0,200
59,200,51,90,10,27,0,200
57,200,51,90,10,50,0,200
56,200,51,90,10,78,0,200
53,200,41,90,10,93,0,200
54,200,41,90,10,90,0,200
60,200,51,90,10,30,0,200
55,200,41,90,10,77,0,200
58,200,51,90,10,61,0,200
56,200,51,90,10,79,0,200
59,200,51,90,10,28,0,200
57,200,51,90,10,51,0,200
60,200,51,90,10,31,0,200
53,200,41,90,10,94,0,200
54,200,41,90,10,91,0,200
55,200,41,90,10,78,0,200
59,200,51,90,10,29,0,200
58,200,51,90,10,62,0,200
56,200,51,90,10,80,0,200
57,200,51,90,10,52,0,200
53,200,41,90,10,95,0,200
54,200,41,90,10,92,0,200
60,200,51,90,10,32,0,200
55,200,41,90,10,79,0,200
59,200,51,90,10,30,0,200
57,200,51,90,10,53,0,200
58,200,51,90,10,63,0,200
56,200,51,90,10,81,0,200
60,200,51,90,10,33,0,200
54,200,41,90,10,93,0,200
53,200,41,90,10,96,0,200
58,200,51,90,10,64,0,200
57,200,51,90,10,54,0,200
55,200,41,90,10,80,0,200
56,200,51,90,10,82,0,200
60,200,51,90,10,34,0,200
59,200,51,90,10,31,0,200
58,200,51,90,10,65,0,200
53,200,41,90,10,97,0,200
54,200,41,90,10,94,0,200
55,200,41,90,10,81,0,200
56,200,51,90,10,83,0,200
57,200,51,90,10,55,0,200
60,200,51,90,10,35,0,200
58,200,51,90,10,66,0,200
59,200,51,90,10,32,0,200
55,200,41,90,10,82,0,200
54,200,41,90,10,95,0,200
53,200,41,90,10,98,0,200
56,200,51,90,10,84,0,200
58,200,51,90,10,67,0,200
57,200,51,90,10,56,0,200
60,200,51,90,10,36,0,200
55,200,41,90,10,83,0,200
59,200,51,90,10,33,0,200
54,200,41,90,10,96,0,200
56,200,51,90,10,85,0,200
58,200,51,90,10,68,0,200
57,200,51,90,10,57,0,200
53,200,41,90,10,99,0,200
55,200,41,90,10,84,0,200
56,200,51,90,10,86,0,200
58,200,51,90,10,69,0,200
59,200,51,90,10,34,0,200
54,200,41,90,10,97,0,200
57,200,51,90,10,58,0,200
55,200,41,90,10,85,0,200
53,200,41,90,10,100,0,200
56,200,51,90,10,87,0,200
59,200,51,90,10,35,0,200
54,200,41,90,10,98,0,200
58,200,51,90,10,70,0,200
57,200,51,90,10,59,0,200
55,200,41,90,10,86,0,200
56,200,51,90,10,88,0,200
59,200,51,90,10,36,0,200
54,200,41,90,10,99,0,200
57,200,51,90,10,60,0,200
58,200,51,90,10,71,0,200
56,200,51,90,10,89,0,200
55,200,41,90,10,87,0,200
59,200,51,90,10,37,0,200
60,200,51,90,10,37,0,200
61,300,1,90,10,0,0,300
54,200,41,90,10,100,0,200
57,200,51,90,10,61,0,200
56,200,51,90,10,90,0,200
58,200,51,90,10,72,0,200
59,200,51,90,10,38,0,200
55,200,41,90,10,88,0,200
57,200,51,90,10,62,0,200
56,200,51,90,10,91,0,200
58,200,51,90,10,73,0,200
59,200,51,90,10,39,0,200
61,300,1,90,10,1,0,300
55,200,41,90,10,89,0,200
57,200,51,90,10,63,0,200
60,200,51,90,10,38,0,200
62,300,1,90,10,0,0,300
56,200,51,90,10,92,0,200
58,200,51,90,10,74,0,200
59,200,51,90,10,40,0,200
57,200,51,90,10,64,0,200
55,200,41,90,10,90,0,200
60,200,51,90,10,39,0,200
61,300,1,90,10,2,0,300
56,200,51,90,10,93,0,200
58,200,51,90,10,75,0,200
59,200,51,90,10,41,0,200
62,300,1,90,10,1,0,300
55,200,41,90,10,91,0,200
57,200,51,90,10,65,0,200
56,200,51,90,10,94,0,200
60,200,51,90,10,40,0,200
61,300,1,90,10,3,0,300
55,200,41,90,10,92,0,200
56,200,51,90,10,95,0,200
59,200,51,90,10,42,0,200
58,200,51,90,10,76,0,200
62,300,1,90,10,2,0,300
57,200,51,90,10,66,0,200
60,200,51,90,10,41,0,200
55,200,41,90,10,93,0,200
56,200,51,90,10,96,0,200
59,200,51,90,10,43,0,200
61,300,1,90,10,4,0,300
58,200,51,90,10,77,0,200
62,300,1,90,10,3,0,300
57,200,51,90,10,67,0,200
55,200,41,90,10,94,0,200
60,200,51,90,10,42,0,200
58,200,51,90,10,78,0,200
56,200,51,90,10,97,0,200
59,200,51,90,10,44,0,200
61,300,1,90,10,5,0,300
55,200,41,90,10,95,0,200
58,200,51,90,10,79,0,200
60,200,51,90,10,43,0,200
56,200,51,90,10,98,0,200
57,200,51,90,10,68,0,200
59,200,51,90,10,45,0,200
62,300,1,90,10,4,0,300
55,200,41,90,10,96,0,200
61,300,1,90,10,6,0,300
56,200,51,90,10,99,0,200
60,200,51,90,10,44,0,200
59,200,51,90,10,46,0,200
57,200,51,90,10,69,0,200
58,200,51,90,10,80,0,200
55,200,41,90,10,97,0,200
62,300,1,90,10,5,0,300
59,200,51,90,10,47,0,200
60,200,51,90,10,45,0,200
61,300,1,90,10,7,0,300
56,200,51,90,10,100,0,200
58,200,51,90,10,81,0,200
55,200,41,90,10,98,0,200
57,200,51,90,10,70,0,200
59,200,51,90,10,48,0,200
60,200,51,90,10,46,0,200
55,200,41,90,10,99,0,200
62,300,1,90,10,6,0,300
57,200,51,90,10,71,0,200
61,300,1,90,10,8,0,300
58,200,51,90,10,82,0,200
55,200,41,90,10,100,0,200
59,200,51,90,10,49,0,200
60,200,51,90,10,47,0,200
63,300,1,90,10,0,1,300
62,300,1,90,10,7,0,300
58,200,51,90,10,83,0,200
57,200,51,90,10,72,0,200
61,300,1,90,10,9,0,300
60,200,51,90,10,48,0,200
59,200,51,90,10,50,0,200
63,300,1,90,10,1,1,300
57,200,51,90,10,73,0,200
62,300,1,90,10,8,0,300
64,300,1,90,10,0,0,300
58,200,51,90,10,84,0,200
61,300,1,90,10,10,0,300
60,200,51,90,10,49,0,200
59,200,51,90,10,51,0,200
63,300,1,90,10,2,1,300
57,200,51,90,10,74,0,200
62,300,1,90,10,9,0,300
64,300,1,90,10,1,0,300
58,200,51,90,10,85,0,200
60,200,51,90,10,50,0,200
59,200,51,90,10,52,0,200
61,300,1,90,10,11,0,300
57,200,51,90,10,75,0,200
62,300,1,90,10,10,0,300
63,300,1,90,10,3,1,300
64,300,1,90,10,2,0,300
60,200,51,90,10,51,0,200
58,200,51,90,10,86,0,200
59,200,51,90,10,53,0,200
61,300,1,90,10,12,0,300
57,200,51,90,10,76,0,200
60,200,51,90,10,52,0,200
64,300,1,90,10,3,0,300
63,300,1,90,10,4,1,300
62,300,1,90,10,11,0,300
58,200,51,90,10,87,0,200
59,200,51,90,10,54,0,200
57,200,51,90,10,77,0,200
60,200,51,90,10,53,0,200
61,300,1,90,10,13,0,300
58,200,51,90,10,88,0,200
63,300,1,90,10,5,1,300
64,300,1,90,10,4,0,300
62,300,1,90,10,12,0,300
57,200,51,90,10,78,0,200
59,200,51,90,10,55,0,200
60,200,51,90,10,54,0,200
58,200,51,90,10,89,0,200
63,300,1,90,10,6,1,300
64,300,1,90,10,5,0,300
61,300,1,90,10,14,0,300
59,200,51,90,10,56,0,200
62,300,1,90,10,13,0,300
57,200,51,90,10,79,0,200
60,200,51,90,10,55,0,200
58,200,51,90,10,90,0,200
63,300,1,90,10,7,1,300
59,200,51,90,10,57,0,200
61,300,1,90,10,15,0,300
64,300,1,90,10,6,0,300
58,200,51,90,10,91,0,200
57,200,51,90,10,80,0,200
59,200,51,90,10,58,0,200
60,200,51,90,10,56,0,200
62,300,1,90,10,14,0,300
58,200,51,90,10,92,0,200
63,300,1,90,10,8,1,300
57,200,51,90,10,81,0,200
61,300,1,90,10,16,0,300
64,300,1,90,10,7,0,300
59,200,51,90,10,59,0,200
60,200,51,90,10,57,0,200
58,200,51,90,10,93,0,200
62,300,1,90,10,15,0,300
57,200,51,90,10,82,0,200
59,200,51,90,10,60,0,200
63,300,1,90,10,9,1,300
64,300,1,90,10,8,0,300
58,200,51,90,10,94,0,200
60,200,51,90,10,58,0,200
57,200,51,90,10,83,0,200
62,300,1,90,10,16,0,300
61,300,1,90,10,17,0,300
59,200,51,90,10,61,0,200
58,200,51,90,10,95,0,200
63,300,1,90,10,10,1,300
60,200,51,90,10,59,0,200
58,200,51,90,10,96,0,200
62,300,1,90,10,17,0,300
57,200,51,90,10,84,0,200
59,200,51,90,10,62,0,200
60,200,51,90,10,60,0,200
61,300,1,90,10,18,0,300
63,300,1,90,10,11,1,300
58,200,51,90,10,97,0,200
62,300,1,90,10,18,0,300
57,200,51,90,10,85,0,200
59,200,51,90,10,63,0,200
60,200,51,90,10,61,0,200
58,200,51,90,10,98,0,200
63,300,1,90,10,12,1,300
61,300,1,90,10,19,0,300
62,300,1,90,10,19,0,300
60,200,51,90,10,62,0,200
59,200,51,90,10,64,0,200
57,200,51,90,10,86,0,200
58,200,51,90,10,99,0,200
64,300,1,90,10,9,0,300
60,200,51,90,10,63,0,200
59,200,51,90,10,65,0,200
58,200,51,90,10,100,0,200
61,300,1,90,10,20,0,300
63,300,1,90,10,13,1,300
57,200,51,90,10,87,0,200
62,300,1,90,10,20,0,300
64,300,1,90,10,10,0,300
60,200,51,90,10,64,0,200
59,200,51,90,10,66,0,200
57,200,51,90,10,88,0,200
63,300,1,90,10,14,2,300
61,300,1,90,10,21,0,300
60,200,51,90,10,65,0,200
62,300,1,90,10,21,0,300
64,300,1,90,10,11,0,300
59,200,51,90,10,67,0,200
57,200,51,90,10,89,0,200
63,300,1,90,10,15,2,300
60,200,51,90,10,66,0,200
59,200,51,90,10,68,0,200
64,300,1,90,10,12,0,300
57,200,51,90,10,90,0,200
62,300,1,90,10,22,0,300
61,300,1,90,10,22,0,300
65,300,1,90,10,0,0,300
60,200,51,90,10,67,0,200
59,200,51,90,10,69,0,200
63,300,1,90,10,16,2,300
57,200,51,90,10,91,0,200
64,300,1,90,10,13,0,300
61,300,1,90,10,23,0,300
62,300,1,90,10,23,0,300
59,200,51,90,10,70,0,200
65,300,1,90,10,1,0,300
60,200,51,90,10,68,0,200
