"BehaviorSpace results (NetLogo 6.0.4)"
"epidemic.nlogo"
"scenario 1"
"04/22/2019 11:20:28:822 +0000"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","initial-people","num-infect","immune-chance","recovery-chance","[step]","count turtles with [infected?]","count turtles with [immune? = true]","count turtles","sum [sicktime] of turtles"
"6","1000","100","50","10","112","383","491","1000","40736"
"8","1000","100","50","10","83","393","478","1000","29661"
"4","1000","100","50","10","95","422","456","1000","36960"
"2","1000","100","50","10","87","358","509","1000","28456"
"3","1000","100","50","10","98","413","489","1000","34728"
"5","1000","100","50","10","93","416","481","1000","33999"
"7","1000","100","50","10","97","357","514","1000","32275"
"1","1000","100","50","10","103","392","483","1000","37310"
"4","1000","100","50","10","96","407","456","1000","37382"
"2","1000","100","50","10","88","359","509","1000","28814"
"3","1000","100","50","10","99","407","489","1000","35141"
"6","1000","100","50","10","113","376","491","1000","41119"
"8","1000","100","50","10","84","394","478","1000","30054"
"4","1000","100","50","10","97","398","456","1000","37789"
"1","1000","100","50","10","104","401","483","1000","37702"
"5","1000","100","50","10","94","415","481","1000","34415"
"6","1000","100","50","10","114","382","491","1000","41495"
"7","1000","100","50","10","98","365","514","1000","32632"
"2","1000","100","50","10","89","367","509","1000","29173"
"3","1000","100","50","10","100","402","489","1000","35548"
"1","1000","100","50","10","105","394","483","1000","38103"
"8","1000","100","50","10","85","405","478","1000","30448"
"4","1000","100","50","10","98","406","456","1000","38187"
"6","1000","100","50","10","115","379","491","1000","41877"
"5","1000","100","50","10","95","406","481","1000","34830"
"1","1000","100","50","10","106","392","483","1000","38497"
"8","1000","100","50","10","86","406","478","1000","30853"
"4","1000","100","50","10","99","406","456","1000","38593"
"2","1000","100","50","10","90","360","509","1000","29540"
"6","1000","100","50","10","116","383","491","1000","42256"
"5","1000","100","50","10","96","402","481","1000","35236"
"8","1000","100","50","10","87","394","478","1000","31259"
"4","1000","100","50","10","100","411","456","1000","38999"
"3","1000","100","50","10","101","398","489","1000","35950"
"1","1000","100","50","10","107","384","483","1000","38889"
"6","1000","100","50","10","117","385","491","1000","42639"
"5","1000","100","50","10","97","411","481","1000","35638"
"2","1000","100","50","10","91","364","509","1000","29900"
"4","1000","100","50","10","101","410","456","1000","39410"
"8","1000","100","50","10","88","413","478","1000","31653"
"6","1000","100","50","10","118","393","491","1000","43024"
"5","1000","100","50","10","98","403","481","1000","36049"
"1","1000","100","50","10","108","396","483","1000","39273"
"4","1000","100","50","10","102","410","456","1000","39820"
"2","1000","100","50","10","92","377","509","1000","30264"
"7","1000","100","50","10","99","355","514","1000","32997"
"6","1000","100","50","10","119","375","491","1000","43417"
"8","1000","100","50","10","89","413","478","1000","32066"
"5","1000","100","50","10","99","402","481","1000","36452"
"2","1000","100","50","10","93","377","509","1000","30641"
"4","1000","100","50","10","103","421","456","1000","40230"
"1","1000","100","50","10","109","388","483","1000","39669"
"7","1000","100","50","10","100","348","514","1000","33352"
"6","1000","100","50","10","120","375","491","1000","43792"
"8","1000","100","50","10","90","401","478","1000","32479"
"4","1000","100","50","10","104","428","456","1000","40651"
"2","1000","100","50","10","94","364","509","1000","31018"
"7","1000","100","50","10","101","353","514","1000","33700"
"5","1000","100","50","10","100","400","481","1000","36854"
"1","1000","100","50","10","110","397","483","1000","40057"
"6","1000","100","50","10","121","385","491","1000","44167"
"4","1000","100","50","10","105","433","456","1000","41079"
"8","1000","100","50","10","91","392","478","1000","32880"
"6","1000","100","50","10","122","371","491","1000","44552"
"1","1000","100","50","10","111","392","483","1000","40454"
"5","1000","100","50","10","101","400","481","1000","37254"
"2","1000","100","50","10","95","371","509","1000","31382"
"7","1000","100","50","10","102","350","514","1000","34053"
"1","1000","100","50","10","112","380","483","1000","40846"
"6","1000","100","50","10","123","374","491","1000","44923"
"8","1000","100","50","10","92","395","478","1000","33272"
"4","1000","100","50","10","106","419","456","1000","41512"
"2","1000","100","50","10","96","370","509","1000","31753"
"7","1000","100","50","10","103","352","514","1000","34403"
"1","1000","100","50","10","113","382","483","1000","41226"
"6","1000","100","50","10","124","387","491","1000","45297"
"4","1000","100","50","10","107","421","456","1000","41931"
"2","1000","100","50","10","97","367","509","1000","32123"
"7","1000","100","50","10","104","362","514","1000","34755"
"5","1000","100","50","10","102","395","481","1000","37654"
"6","1000","100","50","10","125","391","491","1000","45684"
"8","1000","100","50","10","93","389","478","1000","33667"
"4","1000","100","50","10","108","422","456","1000","42352"
"5","1000","100","50","10","103","406","481","1000","38049"
"8","1000","100","50","10","94","384","478","1000","34056"
"7","1000","100","50","10","105","353","514","1000","35117"
"4","1000","100","50","10","109","414","456","1000","42774"
"5","1000","100","50","10","104","395","481","1000","38455"
"8","1000","100","50","10","95","385","478","1000","34440"
"7","1000","100","50","10","106","358","514","1000","35470"
"3","1000","100","50","10","102","397","489","1000","36348"
"5","1000","100","50","10","105","402","481","1000","38850"
"4","1000","100","50","10","110","400","456","1000","43188"
"8","1000","100","50","10","96","394","478","1000","34825"
"7","1000","100","50","10","107","358","514","1000","35828"
"5","1000","100","50","10","106","407","481","1000","39252"
"4","1000","100","50","10","111","391","456","1000","43588"
"3","1000","100","50","10","103","399","489","1000","36745"
"8","1000","100","50","10","97","402","478","1000","35219"
"7","1000","100","50","10","108","367","514","1000","36186"
"5","1000","100","50","10","107","396","481","1000","39659"
"4","1000","100","50","10","112","415","456","1000","43979"
"3","1000","100","50","10","104","396","489","1000","37144"
"8","1000","100","50","10","98","403","478","1000","35621"
"7","1000","100","50","10","109","367","514","1000","36553"
"2","1000","100","50","10","98","379","509","1000","32490"
"5","1000","100","50","10","108","384","481","1000","40055"
"4","1000","100","50","10","113","430","456","1000","44394"
"6","1000","100","50","10","126","394","491","1000","46075"
"3","1000","100","50","10","105","390","489","1000","37540"
"7","1000","100","50","10","110","355","514","1000","36920"
"5","1000","100","50","10","109","375","481","1000","40439"
"2","1000","100","50","10","99","379","509","1000","32869"
"6","1000","100","50","10","127","385","491","1000","46469"
"4","1000","100","50","10","114","436","456","1000","44824"
"3","1000","100","50","10","106","402","489","1000","37930"
"7","1000","100","50","10","111","356","514","1000","37275"
"2","1000","100","50","10","100","368","509","1000","33248"
"8","1000","100","50","10","99","400","478","1000","36024"
"6","1000","100","50","10","128","385","491","1000","46854"
"4","1000","100","50","10","115","441","456","1000","45260"
"5","1000","100","50","10","110","380","481","1000","40814"
"8","1000","100","50","10","100","402","478","1000","36424"
"3","1000","100","50","10","107","397","489","1000","38332"
"7","1000","100","50","10","112","359","514","1000","37631"
"6","1000","100","50","10","129","384","491","1000","47239"
"2","1000","100","50","10","101","371","509","1000","33616"
"5","1000","100","50","10","111","379","481","1000","41194"
"8","1000","100","50","10","101","395","478","1000","36826"
"6","1000","100","50","10","130","381","491","1000","47623"
"4","1000","100","50","10","116","429","456","1000","45701"
"7","1000","100","50","10","113","360","514","1000","37990"
"3","1000","100","50","10","108","402","489","1000","38729"
"5","1000","100","50","10","112","374","481","1000","41573"
"6","1000","100","50","10","131","393","491","1000","48004"
"8","1000","100","50","10","102","389","478","1000","37221"
"4","1000","100","50","10","117","424","456","1000","46130"
"5","1000","100","50","10","113","387","481","1000","41947"
"8","1000","100","50","10","103","394","478","1000","37610"
"6","1000","100","50","10","132","388","491","1000","48397"
"4","1000","100","50","10","118","416","456","1000","46554"
"5","1000","100","50","10","114","390","481","1000","42334"
"2","1000","100","50","10","102","375","509","1000","33987"
"8","1000","100","50","10","104","408","478","1000","38004"
"6","1000","100","50","10","133","395","491","1000","48785"
"3","1000","100","50","10","109","398","489","1000","39131"
"4","1000","100","50","10","119","424","456","1000","46970"
"8","1000","100","50","10","105","399","478","1000","38412"
"5","1000","100","50","10","115","385","481","1000","42724"
"7","1000","100","50","10","114","361","514","1000","38350"
"6","1000","100","50","10","134","402","491","1000","49180"
"1","1000","100","50","10","114","392","483","1000","41608"
"8","1000","100","50","10","106","401","478","1000","38811"
"5","1000","100","50","10","116","390","481","1000","43109"
"4","1000","100","50","10","120","434","456","1000","47394"
"6","1000","100","50","10","135","401","491","1000","49582"
"2","1000","100","50","10","103","389","509","1000","34362"
"8","1000","100","50","10","107","401","478","1000","39212"
"3","1000","100","50","10","110","403","489","1000","39529"
"6","1000","100","50","10","136","391","491","1000","49983"
"1","1000","100","50","10","115","393","483","1000","42000"
"4","1000","100","50","10","121","437","456","1000","47828"
"5","1000","100","50","10","117","387","481","1000","43499"
"8","1000","100","50","10","108","406","478","1000","39613"
"7","1000","100","50","10","115","375","514","1000","38711"
"2","1000","100","50","10","104","370","509","1000","34751"
"6","1000","100","50","10","137","386","491","1000","50374"
"5","1000","100","50","10","118","385","481","1000","43886"
"1","1000","100","50","10","116","395","483","1000","42393"
"3","1000","100","50","10","111","398","489","1000","39932"
"7","1000","100","50","10","116","368","514","1000","39086"
"6","1000","100","50","10","138","378","491","1000","50760"
"2","1000","100","50","10","105","378","509","1000","35121"
"8","1000","100","50","10","109","392","478","1000","40019"
"5","1000","100","50","10","119","380","481","1000","44271"
"1","1000","100","50","10","117","385","483","1000","42788"
"6","1000","100","50","10","139","370","491","1000","51138"
"5","1000","100","50","10","120","377","481","1000","44651"
"7","1000","100","50","10","117","369","514","1000","39454"
"8","1000","100","50","10","110","385","478","1000","40411"
"3","1000","100","50","10","112","393","489","1000","40330"
"2","1000","100","50","10","106","375","509","1000","35499"
"6","1000","100","50","10","140","374","491","1000","51508"
"1","1000","100","50","10","118","388","483","1000","43173"
"5","1000","100","50","10","121","373","481","1000","45028"
"8","1000","100","50","10","111","380","478","1000","40796"
"6","1000","100","50","10","141","375","491","1000","51882"
"1","1000","100","50","10","119","377","483","1000","43561"
"5","1000","100","50","10","122","375","481","1000","45401"
"8","1000","100","50","10","112","377","478","1000","41176"
"7","1000","100","50","10","118","386","514","1000","39823"
"6","1000","100","50","10","142","382","491","1000","52257"
"3","1000","100","50","10","113","389","489","1000","40723"
"1","1000","100","50","10","120","374","483","1000","43938"
"2","1000","100","50","10","107","368","509","1000","35874"
"7","1000","100","50","10","119","385","514","1000","40209"
"6","1000","100","50","10","143","372","491","1000","52639"
"5","1000","100","50","10","123","385","481","1000","45776"
"8","1000","100","50","10","113","394","478","1000","41553"
"7","1000","100","50","10","120","378","514","1000","40594"
"2","1000","100","50","10","108","365","509","1000","36242"
"3","1000","100","50","10","114","402","489","1000","41112"
"1","1000","100","50","10","121","384","483","1000","44312"
"6","1000","100","50","10","144","373","491","1000","53011"
"7","1000","100","50","10","121","376","514","1000","40972"
"2","1000","100","50","10","109","360","509","1000","36607"
"5","1000","100","50","10","124","384","481","1000","46161"
"8","1000","100","50","10","114","383","478","1000","41947"
"6","1000","100","50","10","145","370","491","1000","53384"
"1","1000","100","50","10","122","394","483","1000","44696"
"7","1000","100","50","10","122","385","514","1000","41348"
"8","1000","100","50","10","115","388","478","1000","42330"
"5","1000","100","50","10","125","381","481","1000","46545"
"6","1000","100","50","10","146","375","491","1000","53754"
"3","1000","100","50","10","115","390","489","1000","41514"
"1","1000","100","50","10","123","398","483","1000","45090"
"6","1000","100","50","10","147","379","491","1000","54129"
"2","1000","100","50","10","110","382","509","1000","36967"
"7","1000","100","50","10","123","386","514","1000","41733"
"8","1000","100","50","10","116","397","478","1000","42718"
"5","1000","100","50","10","126","393","481","1000","46926"
"1","1000","100","50","10","124","393","483","1000","45488"
"6","1000","100","50","10","148","373","491","1000","54508"
"3","1000","100","50","10","116","381","489","1000","41904"
"2","1000","100","50","10","111","377","509","1000","37349"
"7","1000","100","50","10","124","378","514","1000","42119"
"5","1000","100","50","10","127","403","481","1000","47319"
"8","1000","100","50","10","117","409","478","1000","43115"
"6","1000","100","50","10","149","370","491","1000","54881"
"5","1000","100","50","10","128","390","481","1000","47722"
"8","1000","100","50","10","118","411","478","1000","43524"
"6","1000","100","50","10","150","374","491","1000","55251"
"2","1000","100","50","10","112","369","509","1000","37726"
"3","1000","100","50","10","117","390","489","1000","42285"
"8","1000","100","50","10","119","401","478","1000","43935"
"5","1000","100","50","10","129","395","481","1000","48112"
"4","1000","100","50","10","122","434","456","1000","48265"
"7","1000","100","50","10","125","382","514","1000","42497"
"2","1000","100","50","10","113","367","509","1000","38095"
"8","1000","100","50","10","120","404","478","1000","44336"
"3","1000","100","50","10","118","391","489","1000","42675"
"5","1000","100","50","10","130","387","481","1000","48507"
"4","1000","100","50","10","123","422","456","1000","48699"
"9","1000","100","50","10","0","52","488","1000","0"
"8","1000","100","50","10","121","420","478","1000","44740"
"4","1000","100","50","10","124","430","456","1000","49121"
"5","1000","100","50","10","131","397","481","1000","48894"
"3","1000","100","50","10","119","393","489","1000","43066"
"2","1000","100","50","10","114","368","509","1000","38462"
"8","1000","100","50","10","122","419","478","1000","45160"
"9","1000","100","50","10","1","69","488","1000","52"
"5","1000","100","50","10","132","397","481","1000","49291"
"7","1000","100","50","10","126","377","514","1000","42879"
"4","1000","100","50","10","125","425","456","1000","49551"
"1","1000","100","50","10","125","398","483","1000","45881"
"9","1000","100","50","10","2","81","488","1000","121"
"8","1000","100","50","10","123","414","478","1000","45579"
"3","1000","100","50","10","120","390","489","1000","43459"
"4","1000","100","50","10","126","423","456","1000","49976"
"5","1000","100","50","10","133","393","481","1000","49688"
"1","1000","100","50","10","126","396","483","1000","46279"
"8","1000","100","50","10","124","408","478","1000","45993"
"2","1000","100","50","10","115","372","509","1000","38830"
"5","1000","100","50","10","134","394","481","1000","50081"
"4","1000","100","50","10","127","425","456","1000","50399"
"1","1000","100","50","10","127","398","483","1000","46675"
"8","1000","100","50","10","125","415","478","1000","46401"
"7","1000","100","50","10","127","374","514","1000","43256"
"3","1000","100","50","10","121","399","489","1000","43849"
"5","1000","100","50","10","135","399","481","1000","50475"
"4","1000","100","50","10","128","435","456","1000","50824"
"1","1000","100","50","10","128","395","483","1000","47073"
"5","1000","100","50","10","136","391","481","1000","50874"
"1","1000","100","50","10","129","398","483","1000","47468"
"9","1000","100","50","10","3","97","488","1000","202"
"2","1000","100","50","10","116","364","509","1000","39202"
"7","1000","100","50","10","128","377","514","1000","43630"
"4","1000","100","50","10","129","432","456","1000","51259"
"5","1000","100","50","10","137","389","481","1000","51265"
"3","1000","100","50","10","122","401","489","1000","44248"
"9","1000","100","50","10","4","109","488","1000","299"
"1","1000","100","50","10","130","391","483","1000","47866"
"2","1000","100","50","10","117","354","509","1000","39566"
"4","1000","100","50","10","130","436","456","1000","51691"
"7","1000","100","50","10","129","369","514","1000","44007"
"9","1000","100","50","10","5","143","488","1000","408"
"5","1000","100","50","10","138","382","481","1000","51654"
"1","1000","100","50","10","131","383","483","1000","48257"
"4","1000","100","50","10","131","424","456","1000","52127"
"9","1000","100","50","10","6","162","488","1000","551"
"3","1000","100","50","10","123","395","489","1000","44649"
"2","1000","100","50","10","118","361","509","1000","39920"
"5","1000","100","50","10","139","384","481","1000","52036"
"1","1000","100","50","10","132","385","483","1000","48640"
"9","1000","100","50","10","7","183","488","1000","713"
"7","1000","100","50","10","130","369","514","1000","44376"
"5","1000","100","50","10","140","394","481","1000","52420"
"4","1000","100","50","10","132","435","456","1000","52551"
"1","1000","100","50","10","133","390","483","1000","49025"
"3","1000","100","50","10","124","397","489","1000","45044"
"9","1000","100","50","10","8","207","488","1000","896"
"2","1000","100","50","10","119","370","509","1000","40281"
"7","1000","100","50","10","131","357","514","1000","44745"
"9","1000","100","50","10","9","233","488","1000","1103"
"5","1000","100","50","10","141","380","481","1000","52814"
"1","1000","100","50","10","134","387","483","1000","49415"
"3","1000","100","50","10","125","394","489","1000","45441"
"4","1000","100","50","10","133","434","456","1000","52986"
"2","1000","100","50","10","120","367","509","1000","40651"
"7","1000","100","50","10","132","351","514","1000","45102"
"9","1000","100","50","10","10","246","488","1000","1336"
"8","1000","100","50","10","126","408","478","1000","46816"
"3","1000","100","50","10","126","406","489","1000","45835"
"1","1000","100","50","10","135","392","483","1000","49802"
"5","1000","100","50","10","142","383","481","1000","53194"
"4","1000","100","50","10","134","438","456","1000","53420"
"9","1000","100","50","10","11","276","488","1000","1582"
"1","1000","100","50","10","136","393","483","1000","50194"
"9","1000","100","50","10","12","299","488","1000","1858"
"2","1000","100","50","10","121","364","509","1000","41018"
"3","1000","100","50","10","127","400","489","1000","46241"
"7","1000","100","50","10","133","351","514","1000","45453"
"4","1000","100","50","10","135","437","456","1000","53858"
"8","1000","100","50","10","127","389","478","1000","47224"
"1","1000","100","50","10","137","393","483","1000","50587"
"5","1000","100","50","10","143","394","481","1000","53577"
"9","1000","100","50","10","13","311","488","1000","2157"
"9","1000","100","50","10","14","338","488","1000","2468"
"4","1000","100","50","10","136","429","456","1000","54295"
"1","1000","100","50","10","138","396","483","1000","50980"
"8","1000","100","50","10","128","413","478","1000","47613"
"7","1000","100","50","10","134","348","514","1000","45804"
"2","1000","100","50","10","122","363","509","1000","41382"
"9","1000","100","50","10","15","338","488","1000","2806"
"1","1000","100","50","10","139","388","483","1000","51376"
"4","1000","100","50","10","137","429","456","1000","54724"
"5","1000","100","50","10","144","390","481","1000","53971"
"8","1000","100","50","10","129","404","478","1000","48026"
"7","1000","100","50","10","135","347","514","1000","46152"
"1","1000","100","50","10","140","388","483","1000","51764"
"9","1000","100","50","10","16","355","488","1000","3144"
"4","1000","100","50","10","138","435","456","1000","55153"
"7","1000","100","50","10","136","356","514","1000","46499"
"8","1000","100","50","10","130","394","478","1000","48430"
"5","1000","100","50","10","145","405","481","1000","54361"
"7","1000","100","50","10","137","365","514","1000","46855"
"9","1000","100","50","10","17","347","488","1000","3499"
"8","1000","100","50","10","131","391","478","1000","48824"
"4","1000","100","50","10","139","438","456","1000","55588"
"1","1000","100","50","10","141","393","483","1000","52152"
"7","1000","100","50","10","138","367","514","1000","47220"
"9","1000","100","50","10","18","355","488","1000","3846"
"8","1000","100","50","10","132","385","478","1000","49215"
"4","1000","100","50","10","140","424","456","1000","56026"
"3","1000","100","50","10","128","386","489","1000","46641"
"1","1000","100","50","10","142","383","483","1000","52545"
"7","1000","100","50","10","139","370","514","1000","47587"
"9","1000","100","50","10","19","365","488","1000","4201"
"8","1000","100","50","10","133","391","478","1000","49600"
"1","1000","100","50","10","143","389","483","1000","52928"
"3","1000","100","50","10","129","397","489","1000","47027"
"4","1000","100","50","10","141","422","456","1000","56450"
"7","1000","100","50","10","140","361","514","1000","47957"
"9","1000","100","50","10","20","370","488","1000","4566"
"8","1000","100","50","10","134","395","478","1000","49991"
"3","1000","100","50","10","130","400","489","1000","47424"
"4","1000","100","50","10","142","419","456","1000","56872"
"1","1000","100","50","10","144","399","483","1000","53317"
"9","1000","100","50","10","21","361","488","1000","4936"
"8","1000","100","50","10","135","400","478","1000","50386"
"7","1000","100","50","10","141","373","514","1000","48318"
"9","1000","100","50","10","22","374","488","1000","5297"
"8","1000","100","50","10","136","395","478","1000","50786"
"3","1000","100","50","10","131","389","489","1000","47824"
"1","1000","100","50","10","145","390","483","1000","53716"
"4","1000","100","50","10","143","428","456","1000","57291"
"5","1000","100","50","10","146","401","481","1000","54766"
"7","1000","100","50","10","142","376","514","1000","48691"
"3","1000","100","50","10","132","394","489","1000","48213"
"4","1000","100","50","10","144","418","456","1000","57719"
"9","1000","100","50","10","23","362","488","1000","5671"
"1","1000","100","50","10","146","394","483","1000","54106"
"8","1000","100","50","10","137","400","478","1000","51181"
"2","1000","100","50","10","123","354","509","1000","41745"
"7","1000","100","50","10","143","369","514","1000","49067"
"5","1000","100","50","10","147","387","481","1000","55167"
"9","1000","100","50","10","24","378","488","1000","6033"
"3","1000","100","50","10","133","391","489","1000","48607"
"4","1000","100","50","10","145","428","456","1000","58137"
"8","1000","100","50","10","138","388","478","1000","51581"
"1","1000","100","50","10","147","389","483","1000","54500"
"7","1000","100","50","10","144","367","514","1000","49436"
"9","1000","100","50","10","25","381","488","1000","6411"
"2","1000","100","50","10","124","354","509","1000","42099"
"5","1000","100","50","10","148","378","481","1000","55554"
"3","1000","100","50","10","134","398","489","1000","48998"
"1","1000","100","50","10","148","387","483","1000","54889"
"8","1000","100","50","10","139","386","478","1000","51969"
"4","1000","100","50","10","146","439","456","1000","58565"
"9","1000","100","50","10","26","376","488","1000","6792"
"5","1000","100","50","10","149","386","481","1000","55932"
"7","1000","100","50","10","145","381","514","1000","49803"
"3","1000","100","50","10","135","393","489","1000","49396"
"2","1000","100","50","10","125","359","509","1000","42453"
"8","1000","100","50","10","140","400","478","1000","52355"
"1","1000","100","50","10","149","387","483","1000","55276"
"9","1000","100","50","10","27","379","488","1000","7168"
"4","1000","100","50","10","147","432","456","1000","59004"
"7","1000","100","50","10","146","386","514","1000","50184"
"5","1000","100","50","10","150","395","481","1000","56318"
"3","1000","100","50","10","136","396","489","1000","49789"
"1","1000","100","50","10","150","390","483","1000","55663"
"2","1000","100","50","10","126","351","509","1000","42812"
"9","1000","100","50","10","28","377","488","1000","7547"
"4","1000","100","50","10","148","427","456","1000","59436"
"3","1000","100","50","10","137","389","489","1000","50185"
"7","1000","100","50","10","147","382","514","1000","50570"
"2","1000","100","50","10","127","352","509","1000","43163"
"3","1000","100","50","10","138","396","489","1000","50574"
"8","1000","100","50","10","141","392","478","1000","52755"
"7","1000","100","50","10","148","373","514","1000","50952"
"2","1000","100","50","10","128","362","509","1000","43515"
"10","1000","100","50","10","0","46","487","1000","0"
"3","1000","100","50","10","139","390","489","1000","50970"
"9","1000","100","50","10","29","370","488","1000","7924"
"7","1000","100","50","10","149","370","514","1000","51325"
"2","1000","100","50","10","129","360","509","1000","43877"
"8","1000","100","50","10","142","396","478","1000","53147"
"3","1000","100","50","10","140","392","489","1000","51360"
"7","1000","100","50","10","150","370","514","1000","51695"
"9","1000","100","50","10","30","385","488","1000","8294"
"10","1000","100","50","10","1","65","487","1000","46"
"2","1000","100","50","10","130","368","509","1000","44237"
"8","1000","100","50","10","143","396","478","1000","53543"
"3","1000","100","50","10","141","381","489","1000","51752"
"2","1000","100","50","10","131","373","509","1000","44605"
"9","1000","100","50","10","31","371","488","1000","8679"
"10","1000","100","50","10","2","85","487","1000","111"
"8","1000","100","50","10","144","392","478","1000","53939"
"9","1000","100","50","10","32","365","488","1000","9050"
"10","1000","100","50","10","3","108","487","1000","196"
"3","1000","100","50","10","142","370","489","1000","52133"
"2","1000","100","50","10","132","379","509","1000","44978"
"8","1000","100","50","10","145","399","478","1000","54331"
"10","1000","100","50","10","4","125","487","1000","304"
"9","1000","100","50","10","33","379","488","1000","9415"
"3","1000","100","50","10","143","377","489","1000","52503"
"2","1000","100","50","10","133","381","509","1000","45357"
"10","1000","100","50","10","5","151","487","1000","429"
"11","1000","100","50","10","0","42","516","1000","0"
"12","1000","100","50","10","0","51","485","1000","0"
"3","1000","100","50","10","144","384","489","1000","52880"
"2","1000","100","50","10","134","378","509","1000","45738"
"9","1000","100","50","10","34","372","488","1000","9794"
"3","1000","100","50","10","145","380","489","1000","53264"
"12","1000","100","50","10","1","67","485","1000","51"
"11","1000","100","50","10","1","50","516","1000","42"
"2","1000","100","50","10","135","380","509","1000","46116"
"9","1000","100","50","10","35","380","488","1000","10166"
"12","1000","100","50","10","2","79","485","1000","118"
"3","1000","100","50","10","146","379","489","1000","53644"
"8","1000","100","50","10","146","396","478","1000","54730"
"10","1000","100","50","10","6","183","487","1000","580"
"2","1000","100","50","10","136","397","509","1000","46496"
"4","1000","100","50","10","149","429","456","1000","59863"
"11","1000","100","50","10","2","63","516","1000","92"
"9","1000","100","50","10","36","386","488","1000","10546"
"8","1000","100","50","10","147","401","478","1000","55126"
"12","1000","100","50","10","3","90","485","1000","197"
"3","1000","100","50","10","147","395","489","1000","54023"
"10","1000","100","50","10","7","208","487","1000","763"
"2","1000","100","50","10","137","397","509","1000","46893"
"9","1000","100","50","10","37","381","488","1000","10932"
"11","1000","100","50","10","3","81","516","1000","155"
"8","1000","100","50","10","148","413","478","1000","55527"
"3","1000","100","50","10","148","388","489","1000","54418"
"2","1000","100","50","10","138","392","509","1000","47290"
"4","1000","100","50","10","150","420","456","1000","60292"
"10","1000","100","50","10","8","232","487","1000","971"
"11","1000","100","50","10","4","93","516","1000","236"
"9","1000","100","50","10","38","384","488","1000","11313"
"3","1000","100","50","10","149","402","489","1000","54806"
"8","1000","100","50","10","149","394","478","1000","55940"
"10","1000","100","50","10","9","259","487","1000","1203"
"9","1000","100","50","10","39","395","488","1000","11697"
"2","1000","100","50","10","139","391","509","1000","47682"
"3","1000","100","50","10","150","398","489","1000","55208"
"13","1000","100","50","10","0","49","489","1000","0"
"11","1000","100","50","10","5","108","516","1000","329"
"8","1000","100","50","10","150","387","478","1000","56334"
"10","1000","100","50","10","10","273","487","1000","1462"
"11","1000","100","50","10","6","130","516","1000","437"
"9","1000","100","50","10","40","394","488","1000","12092"
"13","1000","100","50","10","1","63","489","1000","49"
"2","1000","100","50","10","140","398","509","1000","48073"
"11","1000","100","50","10","7","148","516","1000","567"
"13","1000","100","50","10","2","82","489","1000","112"
"10","1000","100","50","10","11","302","487","1000","1735"
"9","1000","100","50","10","41","393","488","1000","12486"
"11","1000","100","50","10","8","170","516","1000","715"
"14","1000","100","50","10","0","50","488","1000","0"
"13","1000","100","50","10","3","95","489","1000","194"
"9","1000","100","50","10","42","385","488","1000","12879"
"2","1000","100","50","10","141","390","509","1000","48471"
"10","1000","100","50","10","12","320","487","1000","2037"
"13","1000","100","50","10","4","112","489","1000","289"
"15","1000","100","50","10","0","46","499","1000","0"
"14","1000","100","50","10","1","72","488","1000","50"
"11","1000","100","50","10","9","199","516","1000","885"
"2","1000","100","50","10","142","390","509","1000","48861"
"13","1000","100","50","10","5","124","489","1000","401"
"10","1000","100","50","10","13","320","487","1000","2357"
"9","1000","100","50","10","43","392","488","1000","13264"
"12","1000","100","50","10","4","105","485","1000","287"
"11","1000","100","50","10","10","218","516","1000","1084"
"14","1000","100","50","10","2","94","488","1000","122"
"13","1000","100","50","10","6","141","489","1000","525"
"9","1000","100","50","10","44","393","488","1000","13656"
"2","1000","100","50","10","143","387","509","1000","49251"
"12","1000","100","50","10","5","131","485","1000","392"
"10","1000","100","50","10","14","334","487","1000","2677"
"11","1000","100","50","10","11","256","516","1000","1302"
"13","1000","100","50","10","7","163","489","1000","666"
"14","1000","100","50","10","3","117","488","1000","216"
"12","1000","100","50","10","6","156","485","1000","523"
"2","1000","100","50","10","144","383","509","1000","49638"
"9","1000","100","50","10","45","391","488","1000","14049"
"10","1000","100","50","10","15","346","487","1000","3011"
"15","1000","100","50","10","1","58","499","1000","46"
"14","1000","100","50","10","4","137","488","1000","333"
"12","1000","100","50","10","7","193","485","1000","679"
"11","1000","100","50","10","12","262","516","1000","1558"
"9","1000","100","50","10","46","393","488","1000","14440"
"13","1000","100","50","10","8","182","489","1000","829"
"10","1000","100","50","10","16","363","487","1000","3357"
"2","1000","100","50","10","145","375","509","1000","50021"
"15","1000","100","50","10","2","67","499","1000","104"
"14","1000","100","50","10","5","162","488","1000","470"
"12","1000","100","50","10","8","210","485","1000","872"
"13","1000","100","50","10","9","211","489","1000","1011"
"9","1000","100","50","10","47","411","488","1000","14833"
"15","1000","100","50","10","3","80","499","1000","171"
"11","1000","100","50","10","13","273","516","1000","1820"
"2","1000","100","50","10","146","374","509","1000","50396"
"10","1000","100","50","10","17","363","487","1000","3720"
"15","1000","100","50","10","4","89","499","1000","251"
"13","1000","100","50","10","10","231","489","1000","1222"
"9","1000","100","50","10","48","397","488","1000","15244"
"12","1000","100","50","10","9","226","485","1000","1082"
"11","1000","100","50","10","14","287","516","1000","2093"
"2","1000","100","50","10","147","364","509","1000","50770"
"15","1000","100","50","10","5","109","499","1000","340"
"13","1000","100","50","10","11","249","489","1000","1453"
"10","1000","100","50","10","18","371","487","1000","4083"
"12","1000","100","50","10","10","250","485","1000","1308"
