[run number],initial-people,num-infect,immune-chance,recovery-chance,[step],count turtles with [infected?],count turtles with [immune? = true],count turtles,sum [sicktime] of turtles
4,1000,100,80,10,120,58,812,1000,5129
2,1000,100,80,10,120,71,790,1000,7312
1,1000,100,80,10,114,52,822,1000,4821
3,1000,100,80,10,126,77,785,1000,7561
5,1000,100,80,10,125,28,817,1000,2102
4,1000,100,80,10,121,57,812,1000,5187
2,1000,100,80,10,121,66,790,1000,7383
3,1000,100,80,10,127,75,785,1000,7638
1,1000,100,80,10,115,55,822,1000,4873
5,1000,100,80,10,126,28,817,1000,2130
4,1000,100,80,10,122,61,812,1000,5244
2,1000,100,80,10,122,62,790,1000,7449
3,1000,100,80,10,128,77,785,1000,7713
1,1000,100,80,10,116,53,822,1000,4928
5,1000,100,80,10,127,29,817,1000,2158
4,1000,100,80,10,123,58,812,1000,5305
2,1000,100,80,10,123,67,790,1000,7511
3,1000,100,80,10,129,72,785,1000,7790
1,1000,100,80,10,117,50,822,1000,4981
5,1000,100,80,10,128,29,817,1000,2187
4,1000,100,80,10,124,56,812,1000,5363
2,1000,100,80,10,124,60,790,1000,7578
5,1000,100,80,10,129,28,817,1000,2216
3,1000,100,80,10,130,75,785,1000,7862
1,1000,100,80,10,118,50,822,1000,5031
4,1000,100,80,10,125,58,812,1000,5419
2,1000,100,80,10,125,61,790,1000,7638
3,1000,100,80,10,131,75,785,1000,7937
5,1000,100,80,10,130,24,817,1000,2244
4,1000,100,80,10,126,57,812,1000,5477
1,1000,100,80,10,119,48,822,1000,5081
2,1000,100,80,10,126,59,790,1000,7699
3,1000,100,80,10,132,80,785,1000,8012
5,1000,100,80,10,131,23,817,1000,2268
4,1000,100,80,10,127,59,812,1000,5534
1,1000,100,80,10,120,49,822,1000,5129
2,1000,100,80,10,127,64,790,1000,7758
3,1000,100,80,10,133,80,785,1000,8092
5,1000,100,80,10,132,23,817,1000,2291
4,1000,100,80,10,128,61,812,1000,5593
1,1000,100,80,10,121,50,822,1000,5178
2,1000,100,80,10,128,65,790,1000,7822
3,1000,100,80,10,134,81,785,1000,8172
5,1000,100,80,10,133,21,817,1000,2314
4,1000,100,80,10,129,62,812,1000,5654
2,1000,100,80,10,129,66,790,1000,7887
1,1000,100,80,10,122,51,822,1000,5228
3,1000,100,80,10,135,81,785,1000,8253
5,1000,100,80,10,134,21,817,1000,2335
4,1000,100,80,10,130,65,812,1000,5716
2,1000,100,80,10,130,72,790,1000,7953
3,1000,100,80,10,136,82,785,1000,8334
1,1000,100,80,10,123,55,822,1000,5279
5,1000,100,80,10,135,22,817,1000,2356
4,1000,100,80,10,131,70,812,1000,5781
3,1000,100,80,10,137,81,785,1000,8416
2,1000,100,80,10,131,73,790,1000,8025
5,1000,100,80,10,136,18,817,1000,2378
1,1000,100,80,10,124,58,822,1000,5334
4,1000,100,80,10,132,68,812,1000,5851
5,1000,100,80,10,137,17,817,1000,2396
2,1000,100,80,10,132,64,790,1000,8098
3,1000,100,80,10,138,86,785,1000,8497
4,1000,100,80,10,133,64,812,1000,5919
1,1000,100,80,10,125,59,822,1000,5392
5,1000,100,80,10,138,16,817,1000,2413
1,1000,100,80,10,126,68,822,1000,5451
3,1000,100,80,10,139,90,785,1000,8583
4,1000,100,80,10,134,66,812,1000,5983
2,1000,100,80,10,133,66,790,1000,8162
5,1000,100,80,10,139,17,817,1000,2429
1,1000,100,80,10,127,70,822,1000,5519
5,1000,100,80,10,140,16,817,1000,2446
3,1000,100,80,10,140,93,785,1000,8673
2,1000,100,80,10,134,62,790,1000,8228
1,1000,100,80,10,128,65,822,1000,5589
5,1000,100,80,10,141,19,817,1000,2462
4,1000,100,80,10,135,65,812,1000,6049
3,1000,100,80,10,141,93,785,1000,8766
2,1000,100,80,10,135,60,790,1000,8290
1,1000,100,80,10,129,62,822,1000,5654
5,1000,100,80,10,142,19,817,1000,2481
3,1000,100,80,10,142,92,785,1000,8859
4,1000,100,80,10,136,64,812,1000,6114
2,1000,100,80,10,136,59,790,1000,8350
1,1000,100,80,10,130,57,822,1000,5716
3,1000,100,80,10,143,93,785,1000,8951
5,1000,100,80,10,143,18,817,1000,2500
4,1000,100,80,10,137,61,812,1000,6178
2,1000,100,80,10,137,64,790,1000,8409
1,1000,100,80,10,131,53,822,1000,5773
3,1000,100,80,10,144,89,785,1000,9044
5,1000,100,80,10,144,21,817,1000,2518
4,1000,100,80,10,138,66,812,1000,6239
2,1000,100,80,10,138,60,790,1000,8473
3,1000,100,80,10,145,88,785,1000,9133
1,1000,100,80,10,132,56,822,1000,5826
4,1000,100,80,10,139,65,812,1000,6305
3,1000,100,80,10,146,87,785,1000,9221
2,1000,100,80,10,139,59,790,1000,8533
5,1000,100,80,10,145,18,817,1000,2539
4,1000,100,80,10,140,67,812,1000,6370
1,1000,100,80,10,133,57,822,1000,5882
3,1000,100,80,10,147,91,785,1000,9308
2,1000,100,80,10,140,60,790,1000,8592
5,1000,100,80,10,146,18,817,1000,2557
4,1000,100,80,10,141,66,812,1000,6437
3,1000,100,80,10,148,85,785,1000,9399
1,1000,100,80,10,134,61,822,1000,5939
2,1000,100,80,10,141,63,790,1000,8652
5,1000,100,80,10,147,21,817,1000,2575
4,1000,100,80,10,142,66,812,1000,6503
3,1000,100,80,10,149,85,785,1000,9484
2,1000,100,80,10,142,60,790,1000,8715
1,1000,100,80,10,135,54,822,1000,6000
5,1000,100,80,10,148,21,817,1000,2596
4,1000,100,80,10,143,73,812,1000,6569
3,1000,100,80,10,150,84,785,1000,9569
1,1000,100,80,10,136,54,822,1000,6054
5,1000,100,80,10,149,16,817,1000,2617
2,1000,100,80,10,143,62,790,1000,8775
4,1000,100,80,10,144,73,812,1000,6642
3,1000,100,80,10,151,77,785,1000,9653
5,1000,100,80,10,150,14,817,1000,2633
2,1000,100,80,10,144,58,790,1000,8837
1,1000,100,80,10,137,59,822,1000,6108
4,1000,100,80,10,145,80,812,1000,6715
3,1000,100,80,10,152,77,785,1000,9730
5,1000,100,80,10,151,19,817,1000,2647
2,1000,100,80,10,145,56,790,1000,8895
1,1000,100,80,10,138,58,822,1000,6167
4,1000,100,80,10,146,87,812,1000,6795
3,1000,100,80,10,153,78,785,1000,9807
5,1000,100,80,10,152,20,817,1000,2666
2,1000,100,80,10,146,51,790,1000,8951
1,1000,100,80,10,139,65,822,1000,6225
4,1000,100,80,10,147,86,812,1000,6882
3,1000,100,80,10,154,80,785,1000,9885
5,1000,100,80,10,153,20,817,1000,2686
4,1000,100,80,10,148,82,812,1000,6968
2,1000,100,80,10,147,52,790,1000,9002
1,1000,100,80,10,140,66,822,1000,6290
5,1000,100,80,10,154,16,817,1000,2706
3,1000,100,80,10,155,78,785,1000,9965
4,1000,100,80,10,149,85,812,1000,7050
2,1000,100,80,10,148,48,790,1000,9054
5,1000,100,80,10,155,15,817,1000,2722
4,1000,100,80,10,150,81,812,1000,7135
3,1000,100,80,10,156,84,785,1000,10043
1,1000,100,80,10,141,64,822,1000,6356
2,1000,100,80,10,149,54,790,1000,9102
5,1000,100,80,10,156,15,817,1000,2737
4,1000,100,80,10,151,80,812,1000,7216
3,1000,100,80,10,157,87,785,1000,10127
2,1000,100,80,10,150,53,790,1000,9156
1,1000,100,80,10,142,60,822,1000,6420
5,1000,100,80,10,157,15,817,1000,2752
4,1000,100,80,10,152,82,812,1000,7296
3,1000,100,80,10,158,89,785,1000,10214
2,1000,100,80,10,151,61,790,1000,9209
1,1000,100,80,10,143,66,822,1000,6480
5,1000,100,80,10,158,15,817,1000,2767
4,1000,100,80,10,153,78,812,1000,7378
3,1000,100,80,10,159,86,785,1000,10303
2,1000,100,80,10,152,58,790,1000,9270
1,1000,100,80,10,144,71,822,1000,6546
5,1000,100,80,10,159,13,817,1000,2782
3,1000,100,80,10,160,90,785,1000,10389
4,1000,100,80,10,154,77,812,1000,7456
1,1000,100,80,10,145,73,822,1000,6617
5,1000,100,80,10,160,15,817,1000,2795
2,1000,100,80,10,153,59,790,1000,9328
3,1000,100,80,10,161,90,785,1000,10479
4,1000,100,80,10,155,73,812,1000,7533
2,1000,100,80,10,154,63,790,1000,9387
1,1000,100,80,10,146,70,822,1000,6690
5,1000,100,80,10,161,14,817,1000,2810
3,1000,100,80,10,162,85,785,1000,10569
4,1000,100,80,10,156,75,812,1000,7606
1,1000,100,80,10,147,68,822,1000,6760
2,1000,100,80,10,155,65,790,1000,9450
5,1000,100,80,10,162,15,817,1000,2824
3,1000,100,80,10,163,86,785,1000,10654
2,1000,100,80,10,156,62,790,1000,9515
5,1000,100,80,10,163,15,817,1000,2839
1,1000,100,80,10,148,64,822,1000,6828
4,1000,100,80,10,157,75,812,1000,7681
3,1000,100,80,10,164,83,785,1000,10740
5,1000,100,80,10,164,14,817,1000,2854
2,1000,100,80,10,157,62,790,1000,9577
4,1000,100,80,10,158,69,812,1000,7756
1,1000,100,80,10,149,64,822,1000,6892
3,1000,100,80,10,165,79,785,1000,10823
5,1000,100,80,10,165,14,817,1000,2868
2,1000,100,80,10,158,66,790,1000,9639
4,1000,100,80,10,159,66,812,1000,7825
3,1000,100,80,10,166,78,785,1000,10902
1,1000,100,80,10,150,59,822,1000,6956
5,1000,100,80,10,166,15,817,1000,2882
2,1000,100,80,10,159,68,790,1000,9705
3,1000,100,80,10,167,78,785,1000,10980
4,1000,100,80,10,160,64,812,1000,7891
5,1000,100,80,10,167,14,817,1000,2897
1,1000,100,80,10,151,62,822,1000,7015
2,1000,100,80,10,160,64,790,1000,9773
3,1000,100,80,10,168,83,785,1000,11058
4,1000,100,80,10,161,60,812,1000,7955
2,1000,100,80,10,161,62,790,1000,9837
1,1000,100,80,10,152,59,822,1000,7077
3,1000,100,80,10,169,84,785,1000,11141
4,1000,100,80,10,162,63,812,1000,8015
5,1000,100,80,10,168,17,817,1000,2911
2,1000,100,80,10,162,70,790,1000,9899
2,1000,100,80,10,163,72,790,1000,9969
1,1000,100,80,10,153,58,822,1000,7136
4,1000,100,80,10,163,65,812,1000,8078
5,1000,100,80,10,169,15,817,1000,2928
3,1000,100,80,10,170,82,785,1000,11225
2,1000,100,80,10,164,72,790,1000,10041
3,1000,100,80,10,171,89,785,1000,11307
1,1000,100,80,10,154,58,822,1000,7194
4,1000,100,80,10,164,62,812,1000,8143
5,1000,100,80,10,170,14,817,1000,2943
4,1000,100,80,10,165,60,812,1000,8205
2,1000,100,80,10,165,71,790,1000,10113
3,1000,100,80,10,172,90,785,1000,11396
5,1000,100,80,10,171,15,817,1000,2957
1,1000,100,80,10,155,56,822,1000,7252
4,1000,100,80,10,166,57,812,1000,8265
2,1000,100,80,10,166,67,790,1000,10184
3,1000,100,80,10,173,90,785,1000,11486
5,1000,100,80,10,172,14,817,1000,2972
1,1000,100,80,10,156,58,822,1000,7308
4,1000,100,80,10,167,55,812,1000,8322
2,1000,100,80,10,167,73,790,1000,10251
3,1000,100,80,10,174,89,785,1000,11576
5,1000,100,80,10,173,17,817,1000,2986
1,1000,100,80,10,157,57,822,1000,7366
4,1000,100,80,10,168,57,812,1000,8377
2,1000,100,80,10,168,75,790,1000,10324
3,1000,100,80,10,175,89,785,1000,11665
1,1000,100,80,10,158,53,822,1000,7423
5,1000,100,80,10,174,17,817,1000,3003
4,1000,100,80,10,169,56,812,1000,8434
2,1000,100,80,10,169,79,790,1000,10399
3,1000,100,80,10,176,90,785,1000,11754
5,1000,100,80,10,175,19,817,1000,3020
2,1000,100,80,10,170,78,790,1000,10478
3,1000,100,80,10,177,92,785,1000,11844
1,1000,100,80,10,159,53,822,1000,7476
4,1000,100,80,10,170,56,812,1000,8490
5,1000,100,80,10,176,20,817,1000,3039
2,1000,100,80,10,171,75,790,1000,10556
4,1000,100,80,10,171,57,812,1000,8546
5,1000,100,80,10,177,23,817,1000,3059
3,1000,100,80,10,178,89,785,1000,11936
1,1000,100,80,10,160,57,822,1000,7529
2,1000,100,80,10,172,78,790,1000,10631
4,1000,100,80,10,172,61,812,1000,8603
5,1000,100,80,10,178,23,817,1000,3082
3,1000,100,80,10,179,88,785,1000,12025
2,1000,100,80,10,173,75,790,1000,10709
4,1000,100,80,10,173,59,812,1000,8664
5,1000,100,80,10,179,22,817,1000,3105
1,1000,100,80,10,161,55,822,1000,7586
2,1000,100,80,10,174,79,790,1000,10784
3,1000,100,80,10,180,87,785,1000,12113
4,1000,100,80,10,174,64,812,1000,8723
5,1000,100,80,10,180,25,817,1000,3127
1,1000,100,80,10,162,51,822,1000,7641
2,1000,100,80,10,175,83,790,1000,10863
4,1000,100,80,10,175,66,812,1000,8787
3,1000,100,80,10,181,85,785,1000,12200
5,1000,100,80,10,181,28,817,1000,3152
1,1000,100,80,10,163,54,822,1000,7692
2,1000,100,80,10,176,89,790,1000,10946
3,1000,100,80,10,182,89,785,1000,12285
4,1000,100,80,10,176,62,812,1000,8853
5,1000,100,80,10,182,27,817,1000,3180
1,1000,100,80,10,164,56,822,1000,7746
2,1000,100,80,10,177,86,790,1000,11035
3,1000,100,80,10,183,83,785,1000,12374
4,1000,100,80,10,177,61,812,1000,8915
5,1000,100,80,10,183,25,817,1000,3207
2,1000,100,80,10,178,80,790,1000,11121
1,1000,100,80,10,165,50,822,1000,7802
3,1000,100,80,10,184,81,785,1000,12457
4,1000,100,80,10,178,57,812,1000,8976
1,1000,100,80,10,166,41,822,1000,7852
3,1000,100,80,10,185,83,785,1000,12538
5,1000,100,80,10,184,22,817,1000,3232
2,1000,100,80,10,179,82,790,1000,11201
4,1000,100,80,10,179,60,812,1000,9033
1,1000,100,80,10,167,41,822,1000,7893
3,1000,100,80,10,186,85,785,1000,12621
4,1000,100,80,10,180,58,812,1000,9093
5,1000,100,80,10,185,24,817,1000,3254
2,1000,100,80,10,180,83,790,1000,11283
3,1000,100,80,10,187,82,785,1000,12706
1,1000,100,80,10,168,41,822,1000,7934
4,1000,100,80,10,181,59,812,1000,9151
2,1000,100,80,10,181,90,790,1000,11366
5,1000,100,80,10,186,27,817,1000,3278
3,1000,100,80,10,188,81,785,1000,12788
1,1000,100,80,10,169,42,822,1000,7975
4,1000,100,80,10,182,58,812,1000,9210
2,1000,100,80,10,182,90,790,1000,11456
5,1000,100,80,10,187,29,817,1000,3305
4,1000,100,80,10,183,62,812,1000,9268
3,1000,100,80,10,189,88,785,1000,12869
1,1000,100,80,10,170,44,822,1000,8017
2,1000,100,80,10,183,92,790,1000,11546
5,1000,100,80,10,188,29,817,1000,3334
4,1000,100,80,10,184,61,812,1000,9330
2,1000,100,80,10,184,90,790,1000,11638
3,1000,100,80,10,190,86,785,1000,12957
1,1000,100,80,10,171,41,822,1000,8061
5,1000,100,80,10,189,29,817,1000,3363
4,1000,100,80,10,185,59,812,1000,9391
2,1000,100,80,10,185,77,790,1000,11728
3,1000,100,80,10,191,85,785,1000,13043
1,1000,100,80,10,172,39,822,1000,8102
5,1000,100,80,10,190,30,817,1000,3392
3,1000,100,80,10,192,89,785,1000,13128
4,1000,100,80,10,186,62,812,1000,9450
2,1000,100,80,10,186,80,790,1000,11805
1,1000,100,80,10,173,42,822,1000,8141
5,1000,100,80,10,191,29,817,1000,3422
3,1000,100,80,10,193,87,785,1000,13217
5,1000,100,80,10,192,27,817,1000,3451
2,1000,100,80,10,187,76,790,1000,11885
4,1000,100,80,10,187,61,812,1000,9512
1,1000,100,80,10,174,46,822,1000,8183
5,1000,100,80,10,193,28,817,1000,3478
2,1000,100,80,10,188,80,790,1000,11961
3,1000,100,80,10,194,89,785,1000,13304
1,1000,100,80,10,175,47,822,1000,8229
4,1000,100,80,10,188,60,812,1000,9573
2,1000,100,80,10,189,82,790,1000,12041
5,1000,100,80,10,194,28,817,1000,3506
1,1000,100,80,10,176,48,822,1000,8276
3,1000,100,80,10,195,85,785,1000,13393
4,1000,100,80,10,189,64,812,1000,9633
2,1000,100,80,10,190,77,790,1000,12123
5,1000,100,80,10,195,29,817,1000,3534
4,1000,100,80,10,190,63,812,1000,9697
1,1000,100,80,10,177,53,822,1000,8324
3,1000,100,80,10,196,88,785,1000,13478
2,1000,100,80,10,191,79,790,1000,12200
5,1000,100,80,10,196,30,817,1000,3563
4,1000,100,80,10,191,65,812,1000,9760
2,1000,100,80,10,192,80,790,1000,12279
3,1000,100,80,10,197,89,785,1000,13566
1,1000,100,80,10,178,52,822,1000,8377
5,1000,100,80,10,197,33,817,1000,3593
2,1000,100,80,10,193,85,790,1000,12359
4,1000,100,80,10,192,59,812,1000,9825
3,1000,100,80,10,198,90,785,1000,13655
1,1000,100,80,10,179,53,822,1000,8429
5,1000,100,80,10,198,31,817,1000,3626
2,1000,100,80,10,194,86,790,1000,12444
4,1000,100,80,10,193,66,812,1000,9884
1,1000,100,80,10,180,48,822,1000,8482
3,1000,100,80,10,199,93,785,1000,13745
5,1000,100,80,10,199,32,817,1000,3657
2,1000,100,80,10,195,85,790,1000,12530
4,1000,100,80,10,194,67,812,1000,9950
3,1000,100,80,10,200,87,785,1000,13838
2,1000,100,80,10,196,86,790,1000,12615
1,1000,100,80,10,181,48,822,1000,8530
5,1000,100,80,10,200,34,817,1000,3689
4,1000,100,80,10,195,68,812,1000,10017
3,1000,100,80,10,201,88,785,1000,13925
2,1000,100,80,10,197,85,790,1000,12701
1,1000,100,80,10,182,44,822,1000,8578
4,1000,100,80,10,196,67,812,1000,10085
5,1000,100,80,10,201,36,817,1000,3723
3,1000,100,80,10,202,90,785,1000,14013
5,1000,100,80,10,202,37,817,1000,3759
2,1000,100,80,10,198,85,790,1000,12786
4,1000,100,80,10,197,69,812,1000,10152
1,1000,100,80,10,183,47,822,1000,8622
3,1000,100,80,10,203,95,785,1000,14103
1,1000,100,80,10,184,47,822,1000,8669
5,1000,100,80,10,203,39,817,1000,3796
3,1000,100,80,10,204,87,785,1000,14198
2,1000,100,80,10,199,91,790,1000,12871
4,1000,100,80,10,198,71,812,1000,10221
3,1000,100,80,10,205,87,785,1000,14285
4,1000,100,80,10,199,75,812,1000,10292
2,1000,100,80,10,200,88,790,1000,12962
5,1000,100,80,10,204,37,817,1000,3835
1,1000,100,80,10,185,51,822,1000,8716
3,1000,100,80,10,206,84,785,1000,14372
2,1000,100,80,10,201,94,790,1000,13050
4,1000,100,80,10,200,77,812,1000,10367
5,1000,100,80,10,205,37,817,1000,3872
1,1000,100,80,10,186,59,822,1000,8767
2,1000,100,80,10,202,89,790,1000,13144
5,1000,100,80,10,206,40,817,1000,3909
3,1000,100,80,10,207,78,785,1000,14456
4,1000,100,80,10,201,79,812,1000,10444
1,1000,100,80,10,187,63,822,1000,8826
2,1000,100,80,10,203,88,790,1000,13233
5,1000,100,80,10,207,42,817,1000,3949
1,1000,100,80,10,188,66,822,1000,8889
3,1000,100,80,10,208,81,785,1000,14534
4,1000,100,80,10,202,80,812,1000,10523
5,1000,100,80,10,208,43,817,1000,3991
2,1000,100,80,10,204,84,790,1000,13321
4,1000,100,80,10,203,78,812,1000,10603
3,1000,100,80,10,209,76,785,1000,14615
1,1000,100,80,10,189,63,822,1000,8955
5,1000,100,80,10,209,42,817,1000,4034
3,1000,100,80,10,210,69,785,1000,14691
4,1000,100,80,10,204,72,812,1000,10681
2,1000,100,80,10,205,84,790,1000,13405
1,1000,100,80,10,190,64,822,1000,9018
5,1000,100,80,10,210,44,817,1000,4076
3,1000,100,80,10,211,71,785,1000,14760
4,1000,100,80,10,205,70,812,1000,10753
2,1000,100,80,10,206,77,790,1000,13489
5,1000,100,80,10,211,48,817,1000,4120
1,1000,100,80,10,191,58,822,1000,9082
3,1000,100,80,10,212,67,785,1000,14831
4,1000,100,80,10,206,76,812,1000,10823
5,1000,100,80,10,212,49,817,1000,4168
3,1000,100,80,10,213,68,785,1000,14898
4,1000,100,80,10,207,82,812,1000,10899
2,1000,100,80,10,207,79,790,1000,13566
1,1000,100,80,10,192,55,822,1000,9140
5,1000,100,80,10,213,47,817,1000,4217
2,1000,100,80,10,208,83,790,1000,13645
4,1000,100,80,10,208,75,812,1000,10981
3,1000,100,80,10,214,70,785,1000,14966
1,1000,100,80,10,193,59,822,1000,9195
5,1000,100,80,10,214,46,817,1000,4264
4,1000,100,80,10,209,75,812,1000,11056
3,1000,100,80,10,215,70,785,1000,15036
2,1000,100,80,10,209,88,790,1000,13728
1,1000,100,80,10,194,60,822,1000,9254
5,1000,100,80,10,215,48,817,1000,4310
3,1000,100,80,10,216,70,785,1000,15106
4,1000,100,80,10,210,76,812,1000,11131
2,1000,100,80,10,210,91,790,1000,13816
3,1000,100,80,10,217,72,785,1000,15176
5,1000,100,80,10,216,46,817,1000,4358
1,1000,100,80,10,195,62,822,1000,9314
4,1000,100,80,10,211,71,812,1000,11207
3,1000,100,80,10,218,68,785,1000,15248
2,1000,100,80,10,211,90,790,1000,13907
5,1000,100,80,10,217,46,817,1000,4404
1,1000,100,80,10,196,58,822,1000,9376
4,1000,100,80,10,212,71,812,1000,11278
3,1000,100,80,10,219,67,785,1000,15316
2,1000,100,80,10,212,90,790,1000,13997
5,1000,100,80,10,218,49,817,1000,4450
3,1000,100,80,10,220,72,785,1000,15383
4,1000,100,80,10,213,65,812,1000,11349
1,1000,100,80,10,197,59,822,1000,9434
2,1000,100,80,10,213,99,790,1000,14087
5,1000,100,80,10,219,50,817,1000,4499
3,1000,100,80,10,221,72,785,1000,15455
2,1000,100,80,10,214,92,790,1000,14186
5,1000,100,80,10,220,48,817,1000,4549
4,1000,100,80,10,214,66,812,1000,11414
1,1000,100,80,10,198,60,822,1000,9493
3,1000,100,80,10,222,68,785,1000,15527
2,1000,100,80,10,215,92,790,1000,14278
1,1000,100,80,10,199,60,822,1000,9553
5,1000,100,80,10,221,53,817,1000,4597
3,1000,100,80,10,223,62,785,1000,15595
4,1000,100,80,10,215,70,812,1000,11480
2,1000,100,80,10,216,99,790,1000,14370
5,1000,100,80,10,222,50,817,1000,4650
3,1000,100,80,10,224,64,785,1000,15657
1,1000,100,80,10,200,53,822,1000,9613
2,1000,100,80,10,217,95,790,1000,14469
4,1000,100,80,10,216,66,812,1000,11550
3,1000,100,80,10,225,62,785,1000,15721
5,1000,100,80,10,223,56,817,1000,4700
1,1000,100,80,10,201,54,822,1000,9666
4,1000,100,80,10,217,68,812,1000,11616
2,1000,100,80,10,218,90,790,1000,14564
3,1000,100,80,10,226,66,785,1000,15783
1,1000,100,80,10,202,56,822,1000,9720
5,1000,100,80,10,224,63,817,1000,4756
4,1000,100,80,10,218,74,812,1000,11684
1,1000,100,80,10,203,55,822,1000,9776
3,1000,100,80,10,227,70,785,1000,15849
2,1000,100,80,10,219,95,790,1000,14654
5,1000,100,80,10,225,57,817,1000,4819
4,1000,100,80,10,219,76,812,1000,11758
2,1000,100,80,10,220,86,790,1000,14749
4,1000,100,80,10,220,75,812,1000,11834
5,1000,100,80,10,226,56,817,1000,4876
3,1000,100,80,10,228,70,785,1000,15919
1,1000,100,80,10,204,55,822,1000,9831
4,1000,100,80,10,221,75,812,1000,11909
5,1000,100,80,10,227,50,817,1000,4932
3,1000,100,80,10,229,73,785,1000,15989
2,1000,100,80,10,221,84,790,1000,14835
1,1000,100,80,10,205,50,822,1000,9886
4,1000,100,80,10,222,76,812,1000,11984
5,1000,100,80,10,228,54,817,1000,4982
2,1000,100,80,10,222,78,790,1000,14919
3,1000,100,80,10,230,67,785,1000,16062
1,1000,100,80,10,206,49,822,1000,9936
4,1000,100,80,10,223,77,812,1000,12060
2,1000,100,80,10,223,75,790,1000,14997
5,1000,100,80,10,229,52,817,1000,5036
3,1000,100,80,10,231,62,785,1000,16129
1,1000,100,80,10,207,45,822,1000,9985
4,1000,100,80,10,224,79,812,1000,12137
2,1000,100,80,10,224,79,790,1000,15072
5,1000,100,80,10,230,49,817,1000,5088
3,1000,100,80,10,232,66,785,1000,16191
4,1000,100,80,10,225,76,812,1000,12216
1,1000,100,80,10,208,45,822,1000,10030
2,1000,100,80,10,225,81,790,1000,15151
3,1000,100,80,10,233,65,785,1000,16257
5,1000,100,80,10,231,50,817,1000,5137
4,1000,100,80,10,226,72,812,1000,12292
2,1000,100,80,10,226,77,790,1000,15232
1,1000,100,80,10,209,45,822,1000,10075
3,1000,100,80,10,234,66,785,1000,16322
5,1000,100,80,10,232,47,817,1000,5187
4,1000,100,80,10,227,73,812,1000,12364
2,1000,100,80,10,227,82,790,1000,15309
1,1000,100,80,10,210,45,822,1000,10120
3,1000,100,80,10,235,58,785,1000,16388
5,1000,100,80,10,233,46,817,1000,5234
1,1000,100,80,10,211,45,822,1000,10165
4,1000,100,80,10,228,72,812,1000,12437
3,1000,100,80,10,236,60,785,1000,16446
5,1000,100,80,10,234,44,817,1000,5280
2,1000,100,80,10,228,82,790,1000,15391
3,1000,100,80,10,237,59,785,1000,16506
4,1000,100,80,10,229,68,812,1000,12509
2,1000,100,80,10,229,87,790,1000,15473
5,1000,100,80,10,235,38,817,1000,5324
1,1000,100,80,10,212,45,822,1000,10210
3,1000,100,80,10,238,58,785,1000,16565
4,1000,100,80,10,230,65,812,1000,12577
2,1000,100,80,10,230,83,790,1000,15560
5,1000,100,80,10,236,39,817,1000,5362
1,1000,100,80,10,213,47,822,1000,10255
4,1000,100,80,10,231,63,812,1000,12642
3,1000,100,80,10,239,58,785,1000,16623
2,1000,100,80,10,231,80,790,1000,15643
5,1000,100,80,10,237,38,817,1000,5401
4,1000,100,80,10,232,63,812,1000,12705
1,1000,100,80,10,214,46,822,1000,10302
3,1000,100,80,10,240,60,785,1000,16681
2,1000,100,80,10,232,80,790,1000,15723
5,1000,100,80,10,238,38,817,1000,5439
4,1000,100,80,10,233,63,812,1000,12768
1,1000,100,80,10,215,48,822,1000,10348
3,1000,100,80,10,241,59,785,1000,16741
2,1000,100,80,10,233,80,790,1000,15803
4,1000,100,80,10,234,60,812,1000,12831
5,1000,100,80,10,239,38,817,1000,5477
1,1000,100,80,10,216,44,822,1000,10396
3,1000,100,80,10,242,63,785,1000,16800
2,1000,100,80,10,234,80,790,1000,15883
5,1000,100,80,10,240,36,817,1000,5515
4,1000,100,80,10,235,56,812,1000,12891
3,1000,100,80,10,243,62,785,1000,16863
1,1000,100,80,10,217,41,822,1000,10440
2,1000,100,80,10,235,79,790,1000,15963
4,1000,100,80,10,236,58,812,1000,12947
5,1000,100,80,10,241,38,817,1000,5551
3,1000,100,80,10,244,65,785,1000,16925
2,1000,100,80,10,236,82,790,1000,16042
1,1000,100,80,10,218,45,822,1000,10481
4,1000,100,80,10,237,54,812,1000,13005
5,1000,100,80,10,242,42,817,1000,5589
3,1000,100,80,10,245,67,785,1000,16990
2,1000,100,80,10,237,80,790,1000,16124
1,1000,100,80,10,219,51,822,1000,10526
4,1000,100,80,10,238,53,812,1000,13059
5,1000,100,80,10,243,43,817,1000,5631
3,1000,100,80,10,246,67,785,1000,17057
2,1000,100,80,10,238,79,790,1000,16204
5,1000,100,80,10,244,43,817,1000,5674
1,1000,100,80,10,220,56,822,1000,10577
4,1000,100,80,10,239,50,812,1000,13112
3,1000,100,80,10,247,67,785,1000,17124
5,1000,100,80,10,245,44,817,1000,5717
2,1000,100,80,10,239,83,790,1000,16283
4,1000,100,80,10,240,50,812,1000,13162
1,1000,100,80,10,221,59,822,1000,10633
3,1000,100,80,10,248,68,785,1000,17191
5,1000,100,80,10,246,44,817,1000,5761
2,1000,100,80,10,240,76,790,1000,16366
1,1000,100,80,10,222,54,822,1000,10692
3,1000,100,80,10,249,71,785,1000,17259
4,1000,100,80,10,241,57,812,1000,13212
5,1000,100,80,10,247,43,817,1000,5805
2,1000,100,80,10,241,81,790,1000,16442
4,1000,100,80,10,242,56,812,1000,13269
3,1000,100,80,10,250,65,785,1000,17330
5,1000,100,80,10,248,40,817,1000,5848
1,1000,100,80,10,223,58,822,1000,10746
2,1000,100,80,10,242,84,790,1000,16523
