"BehaviorSpace results (NetLogo 6.0.4)"
"epidemic.nlogo"
"recovery"
"04/02/2019 11:45:30:544 +0000"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","initial-people","num-infect","immune-chance","recovery-chance","[step]","count turtles with [infected?]","count turtles"
"2","500","1","10","90","100","0","500"
"1","500","1","10","90","84","0","500"
"8","500","1","10","90","98","0","500"
"9","500","1","10","90","8","0","500"
"6","500","1","10","90","59","0","500"
"8","500","1","10","90","99","0","500"
"5","500","1","10","90","85","0","500"
"9","500","1","10","90","9","0","500"
"1","500","1","10","90","85","0","500"
"4","500","1","10","90","82","0","500"
"7","500","1","10","90","82","0","500"
"6","500","1","10","90","60","0","500"
"8","500","1","10","90","100","0","500"
"9","500","1","10","90","10","0","500"
"1","500","1","10","90","86","0","500"
"5","500","1","10","90","86","0","500"
"10","500","1","10","90","0","1","500"
"6","500","1","10","90","61","0","500"
"4","500","1","10","90","83","0","500"
"7","500","1","10","90","83","0","500"
"5","500","1","10","90","87","0","500"
"1","500","1","10","90","87","0","500"
"11","500","10","10","90","0","9","500"
"9","500","1","10","90","11","0","500"
"5","500","1","10","90","88","0","500"
"9","500","1","10","90","12","0","500"
"11","500","10","10","90","1","1","500"
