[run number],initial-people,num-infect,immune-chance,recovery-chance,[step],count turtles with [infected?],count turtles
5,100,1,10,90,24,0,100
8,100,11,10,90,26,0,100
4,100,1,10,90,23,0,100
1,100,1,10,90,22,0,100
2,100,1,10,90,20,0,100
8,100,11,10,90,27,0,100
6,100,11,10,90,20,0,100
7,100,11,10,90,16,0,100
5,100,1,10,90,25,0,100
4,100,1,10,90,24,0,100
3,100,1,10,90,23,0,100
8,100,11,10,90,28,0,100
2,100,1,10,90,21,0,100
1,100,1,10,90,23,0,100
6,100,11,10,90,21,0,100
7,100,11,10,90,17,0,100
3,100,1,10,90,24,0,100
4,100,1,10,90,25,0,100
5,100,1,10,90,26,0,100
8,100,11,10,90,29,0,100
1,100,1,10,90,24,0,100
2,100,1,10,90,22,0,100
6,100,11,10,90,22,0,100
7,100,11,10,90,18,0,100
4,100,1,10,90,26,0,100
8,100,11,10,90,30,0,100
1,100,1,10,90,25,0,100
2,100,1,10,90,23,0,100
3,100,1,10,90,25,0,100
6,100,11,10,90,23,0,100
5,100,1,10,90,27,0,100
4,100,1,10,90,27,0,100
3,100,1,10,90,26,0,100
7,100,11,10,90,19,0,100
2,100,1,10,90,24,0,100
1,100,1,10,90,26,0,100
8,100,11,10,90,31,0,100
6,100,11,10,90,24,0,100
3,100,1,10,90,27,0,100
7,100,11,10,90,20,0,100
5,100,1,10,90,28,0,100
4,100,1,10,90,28,0,100
8,100,11,10,90,32,0,100
1,100,1,10,90,27,0,100
6,100,11,10,90,25,0,100
8,100,11,10,90,33,0,100
2,100,1,10,90,25,0,100
5,100,1,10,90,29,0,100
4,100,1,10,90,29,0,100
8,100,11,10,90,34,0,100
1,100,1,10,90,28,0,100
6,100,11,10,90,26,0,100
7,100,11,10,90,21,0,100
3,100,1,10,90,28,0,100
4,100,1,10,90,30,0,100
8,100,11,10,90,35,0,100
2,100,1,10,90,26,0,100
5,100,1,10,90,30,0,100
4,100,1,10,90,31,0,100
8,100,11,10,90,36,0,100
6,100,11,10,90,27,0,100
7,100,11,10,90,22,0,100
3,100,1,10,90,29,0,100
1,100,1,10,90,29,0,100
2,100,1,10,90,27,0,100
4,100,1,10,90,32,0,100
8,100,11,10,90,37,0,100
5,100,1,10,90,31,0,100
6,100,11,10,90,28,0,100
8,100,11,10,90,38,0,100
4,100,1,10,90,33,0,100
3,100,1,10,90,30,0,100
7,100,11,10,90,23,0,100
8,100,11,10,90,39,0,100
2,100,1,10,90,28,0,100
6,100,11,10,90,29,0,100
4,100,1,10,90,34,0,100
8,100,11,10,90,40,0,100
5,100,1,10,90,32,0,100
1,100,1,10,90,30,0,100
3,100,1,10,90,31,0,100
2,100,1,10,90,29,0,100
7,100,11,10,90,24,0,100
8,100,11,10,90,41,0,100
5,100,1,10,90,33,0,100
4,100,1,10,90,35,0,100
6,100,11,10,90,30,0,100
1,100,1,10,90,31,0,100
8,100,11,10,90,42,0,100
3,100,1,10,90,32,0,100
2,100,1,10,90,30,0,100
7,100,11,10,90,25,0,100
4,100,1,10,90,36,0,100
8,100,11,10,90,43,0,100
5,100,1,10,90,34,0,100
1,100,1,10,90,32,0,100
6,100,11,10,90,31,0,100
8,100,11,10,90,44,0,100
3,100,1,10,90,33,0,100
2,100,1,10,90,31,0,100
4,100,1,10,90,37,0,100
1,100,1,10,90,33,0,100
5,100,1,10,90,35,0,100
6,100,11,10,90,32,0,100
7,100,11,10,90,26,0,100
2,100,1,10,90,32,0,100
1,100,1,10,90,34,0,100
8,100,11,10,90,45,0,100
4,100,1,10,90,38,0,100
6,100,11,10,90,33,0,100
8,100,11,10,90,46,0,100
3,100,1,10,90,34,0,100
2,100,1,10,90,33,0,100
5,100,1,10,90,36,0,100
8,100,11,10,90,47,0,100
7,100,11,10,90,27,0,100
1,100,1,10,90,35,0,100
6,100,11,10,90,34,0,100
4,100,1,10,90,39,0,100
3,100,1,10,90,35,0,100
2,100,1,10,90,34,0,100
1,100,1,10,90,36,0,100
7,100,11,10,90,28,0,100
6,100,11,10,90,35,0,100
8,100,11,10,90,48,0,100
4,100,1,10,90,40,0,100
8,100,11,10,90,49,0,100
2,100,1,10,90,35,0,100
1,100,1,10,90,37,0,100
5,100,1,10,90,37,0,100
4,100,1,10,90,41,0,100
3,100,1,10,90,36,0,100
6,100,11,10,90,36,0,100
1,100,1,10,90,38,0,100
7,100,11,10,90,29,0,100
2,100,1,10,90,36,0,100
8,100,11,10,90,50,0,100
4,100,1,10,90,42,0,100
5,100,1,10,90,38,0,100
1,100,1,10,90,39,0,100
8,100,11,10,90,51,0,100
6,100,11,10,90,37,0,100
2,100,1,10,90,37,0,100
3,100,1,10,90,37,0,100
8,100,11,10,90,52,0,100
6,100,11,10,90,38,0,100
4,100,1,10,90,43,0,100
7,100,11,10,90,30,0,100
2,100,1,10,90,38,0,100
1,100,1,10,90,40,0,100
8,100,11,10,90,53,0,100
5,100,1,10,90,39,0,100
4,100,1,10,90,44,0,100
6,100,11,10,90,39,0,100
3,100,1,10,90,38,0,100
1,100,1,10,90,41,0,100
7,100,11,10,90,31,0,100
2,100,1,10,90,39,0,100
8,100,11,10,90,54,0,100
4,100,1,10,90,45,0,100
5,100,1,10,90,40,0,100
1,100,1,10,90,42,0,100
6,100,11,10,90,40,0,100
2,100,1,10,90,40,0,100
8,100,11,10,90,55,0,100
3,100,1,10,90,39,0,100
7,100,11,10,90,32,0,100
6,100,11,10,90,41,0,100
1,100,1,10,90,43,0,100
5,100,1,10,90,41,0,100
4,100,1,10,90,46,0,100
